onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
11.694	0.125	1st/repetition	12	23388	20	CHOICE_A	1	9.673	5.1125	K	n/a	65	57	1	2	0.125	57.8	es47	detection	1	36	36	0	10	0	2	1.24465310096741	sub-es47_00_0091.txt	1	1	0
12.694	0.125	2nd/repetition	22	25388	20	CHOICE_A	1	9.673	5.1125	K	n/a	65	57	1	2	0.125	57.8	es47	detection	1	36	36	0	10	0	2	1.24465310096741	sub-es47_00_0091.txt	1	2	0
25.2525	0.125	1st/repetition	12	50505	20	CHOICE_A	1	9.0337	2.8437	K	n/a	65	57	1	2	0.125	57.8	es47	detection	2	12	12	20	30	0	n/a	n/a	sub-es47_00_0091.txt	1	1	0
26.2525	0.125	2nd/repetition	22	52505	20	CHOICE_A	1	9.0337	2.8437	K	n/a	65	57	1	2	0.125	57.8	es47	detection	2	12	12	20	30	0	n/a	n/a	sub-es47_00_0091.txt	1	2	0
38.51	0.125	1st/omission	11	77020	20	CHOICE_A	1	8.7337	3.741	K	n/a	65	57	0	2	0.125	57.8	es47	detection	3	36	36	20	30	0	1	0.498056049346924	sub-es47_00_0091.txt	1	1	0
39.5095	0.125	2nd/omission	21	79019	20	CHOICE_A	1	8.7337	3.741	K	n/a	65	57	0	2	0.125	57.8	es47	detection	3	36	36	20	30	0	1	0.498056049346924	sub-es47_00_0091.txt	1	2	0
53.104	0.125	1st/omission	11	106208	20	CHOICE_A	1	9.8406	2.3503	K	n/a	65	57	0	2	0.125	57.8	es47	detection	4	0	0	20	30	0	1	0.423374052047729	sub-es47_00_0091.txt	1	1	0
54.104	0.125	2nd/omission	21	108208	20	CHOICE_A	1	9.8406	2.3503	K	n/a	65	57	0	2	0.125	57.8	es47	detection	4	0	0	20	30	0	1	0.423374052047729	sub-es47_00_0091.txt	1	2	0
67.7855	0.125	1st/omission	11	135571	20	CHOICE_A	1	9.9284	3.4094	K	n/a	65	57	0	2	0.125	57.8	es47	detection	5	36	36	40	50	0	1	0.553775901794434	sub-es47_00_0091.txt	1	1	0
68.7855	0.125	2nd/omission	21	137571	20	CHOICE_A	1	9.9284	3.4094	K	n/a	65	57	0	2	0.125	57.8	es47	detection	5	36	36	40	50	0	1	0.553775901794434	sub-es47_00_0091.txt	1	2	0
84.359	0.125	1st/repetition	12	168718	20	CHOICE_A	1	11.8198	2.7429	K	n/a	65	57	1	2	0.125	57.8	es47	detection	6	12	12	40	50	0	2	0.423486108779907	sub-es47_00_0091.txt	1	1	0
85.359	0.125	2nd/repetition	22	170718	20	CHOICE_A	1	11.8198	2.7429	K	n/a	65	57	1	2	0.125	57.8	es47	detection	6	12	12	40	50	0	2	0.423486108779907	sub-es47_00_0091.txt	1	2	0
100.151	0.125	1st/repetition	12	200302	20	CHOICE_A	1	11.2669	6.083	K	n/a	65	57	1	2	0.125	57.8	es47	detection	7	36	36	0	10	0	2	1.05967390060425	sub-es47_00_0091.txt	1	1	0
101.151	0.125	2nd/repetition	22	202302	20	CHOICE_A	1	11.2669	6.083	K	n/a	65	57	1	2	0.125	57.8	es47	detection	7	36	36	0	10	0	2	1.05967390060425	sub-es47_00_0091.txt	1	2	0
115.1665	0.125	1st/omission	11	230333	20	CHOICE_A	1	10.4935	5.3672	K	n/a	65	57	0	2	0.125	57.8	es47	detection	8	0	0	40	50	0	1	0.432342882156372	sub-es47_00_0091.txt	1	1	0
116.167	0.125	2nd/omission	21	232334	20	CHOICE_A	1	10.4935	5.3672	K	n/a	65	57	0	2	0.125	57.8	es47	detection	8	0	0	40	50	0	1	0.432342882156372	sub-es47_00_0091.txt	1	2	0
131.336	0.125	1st/repetition	12	262672	20	CHOICE_A	1	11.4159	5.2561	K	n/a	65	57	1	2	0.125	57.8	es47	detection	9	12	12	0	10	0	2	0.670481081008911	sub-es47_00_0091.txt	1	1	0
132.336	0.125	2nd/repetition	22	264672	20	CHOICE_A	1	11.4159	5.2561	K	n/a	65	57	1	2	0.125	57.8	es47	detection	9	12	12	0	10	0	2	0.670481081008911	sub-es47_00_0091.txt	1	2	0
