onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
25.206	0.125	1st/omission/expected	111	50412	20.0	LOW_C	1.0	9.9703	3.0973	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	1	12	12	20	30	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
26.206	0.125	2nd/omission/expected	211	52412	20.0	LOW_C	1.0	9.9703	3.0973	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	1	12	12	20	30	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
36.01	0.125	1st/omission/expected	111	72020	20.0	LOW_C	1.0	9.5606	4.1215	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	2	36	36	20	30	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
37.0105	0.125	2nd/omission/expected	211	74021	20.0	LOW_C	1.0	9.5606	4.1215	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	2	36	36	20	30	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
48.403	0.125	1st/repetition/unexpected	122	96806	20.0	LOW_C	1.0	11.1459	3.6563	L	25.0	55	60	1	3	0.125	59.0	es44	expsupp	3	12	12	0	10	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
49.4035	0.125	2nd/repetition/unexpected	222	98807	20.0	LOW_C	1.0	11.1459	3.6563	L	25.0	55	60	1	3	0.125	59.0	es44	expsupp	3	12	12	0	10	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
57.7015	0.125	1st/omission/expected	111	115403	20.0	LOW_C	1.0	8.2826	3.5816	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	4	36	36	0	10	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
58.7015	0.125	2nd/omission/expected	211	117403	20.0	LOW_C	1.0	8.2826	3.5816	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	4	36	36	0	10	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
68.029	0.125	1st/omission/expected	111	136058	20.0	LOW_C	1.0	9.0794	2.4404	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	5	48	48	40	50	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
69.029	0.125	2nd/omission/expected	211	138058	20.0	LOW_C	1.0	9.0794	2.4404	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	5	48	48	40	50	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
79.4805	0.125	1st/omission/expected	111	158961	20.0	LOW_C	1.0	10.2039	2.5607	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	6	12	12	40	50	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
80.4805	0.125	2nd/omission/expected	211	160961	20.0	LOW_C	1.0	10.2039	2.5607	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	6	12	12	40	50	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
91.537	0.125	1st/repetition/unexpected	122	183074	20.0	LOW_C	1.0	10.8099	4.5991	L	25.0	55	60	1	3	0.125	59.0	es44	expsupp	7	12	12	0	10	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
92.5375	0.125	2nd/repetition/unexpected	222	185075	20.0	LOW_C	1.0	10.8099	4.5991	L	25.0	55	60	1	3	0.125	59.0	es44	expsupp	7	12	12	0	10	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
102.5775	0.125	1st/omission/expected	111	205155	20.0	LOW_C	1.0	10.0248	4.8824	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	8	36	36	20	30	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
103.578	0.125	2nd/omission/expected	211	207156	20.0	LOW_C	1.0	10.0248	4.8824	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	8	36	36	20	30	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
112.48	0.125	1st/omission/expected	111	224960	20.0	LOW_C	1.0	8.6542	3.2871	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	9	12	12	20	30	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
113.48	0.125	2nd/omission/expected	211	226960	20.0	LOW_C	1.0	8.6542	3.2871	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	9	12	12	20	30	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
123.6195	0.125	1st/omission/expected	111	247239	20.0	LOW_C	1.0	9.8919	3.2148	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	10	48	48	20	30	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
124.6195	0.125	2nd/omission/expected	211	249239	20.0	LOW_C	1.0	9.8919	3.2148	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	10	48	48	20	30	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
134.1865	0.125	1st/repetition/unexpected	122	268373	20.0	LOW_C	1.0	9.3196	2.2151	L	25.0	55	60	1	3	0.125	59.0	es44	expsupp	11	0	0	40	50	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
135.186	0.125	2nd/repetition/unexpected	222	270372	20.0	LOW_C	1.0	9.3196	2.2151	L	25.0	55	60	1	3	0.125	59.0	es44	expsupp	11	0	0	40	50	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
144.3145	0.125	1st/omission/expected	111	288629	20.0	LOW_C	1.0	9.1132	2.9254	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	12	36	36	0	10	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
145.3145	0.125	2nd/omission/expected	211	290629	20.0	LOW_C	1.0	9.1132	2.9254	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	12	36	36	0	10	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
156.1445	0.125	1st/omission/expected	111	312289	20.0	LOW_C	1.0	10.5828	2.3104	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	13	0	0	0	10	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
157.1445	0.125	2nd/omission/expected	211	314289	20.0	LOW_C	1.0	10.5828	2.3104	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	13	0	0	0	10	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
167.201	0.125	1st/repetition/unexpected	122	334402	20.0	LOW_C	1.0	9.8095	4.5691	L	25.0	55	60	1	3	0.125	59.0	es44	expsupp	14	12	12	40	50	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
168.2015	0.125	2nd/repetition/unexpected	222	336403	20.0	LOW_C	1.0	9.8095	4.5691	L	25.0	55	60	1	3	0.125	59.0	es44	expsupp	14	12	12	40	50	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
177.0815	0.125	1st/omission/expected	111	354163	20.0	LOW_C	1.0	8.863	3.2631	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	15	36	36	40	50	0	n/a	n/a	sub-es44_00_0009.txt	1.0	1	0
178.082	0.125	2nd/omission/expected	211	356164	20.0	LOW_C	1.0	8.863	3.2631	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	15	36	36	40	50	0	n/a	n/a	sub-es44_00_0009.txt	1.0	2	0
188.961	0.125	1st/omission/expected	111	377922	20.0	LOW_C	1.0	10.6316	2.5925	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	16	48	48	0	10	0	n/a	n/a	sub-es44_00_0010.txt	1.0	1	0
189.961	0.125	2nd/omission/expected	211	379922	20.0	LOW_C	1.0	10.6316	2.5925	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	16	48	48	0	10	0	n/a	n/a	sub-es44_00_0010.txt	1.0	2	0
198.725	0.125	1st/omission/expected	111	397450	20.0	LOW_C	1.0	8.5182	2.8955	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	17	24	24	0	10	0	n/a	n/a	sub-es44_00_0010.txt	1.0	1	0
199.725	0.125	2nd/omission/expected	211	399450	20.0	LOW_C	1.0	8.5182	2.8955	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	17	24	24	0	10	0	n/a	n/a	sub-es44_00_0010.txt	1.0	2	0
211.3485	0.125	1st/repetition/unexpected	122	422697	20.0	LOW_C	1.0	11.3757	5.8414	L	25.0	55	60	1	3	0.125	59.0	es44	expsupp	18	48	48	40	50	2	n/a	n/a	sub-es44_00_0010.txt	1.0	1	0
212.348	0.125	Abort	99	424696	20.0	LOW_C	1.0	11.3757	5.8414	L	25.0	55	60	1	3	0.125	59.0	es44	expsupp	18	48	48	40	50	2	n/a	n/a	sub-es44_00_0010.txt	-99.0	2	0
222.852	0.125	1st/omission/expected	111	445704	20.0	LOW_C	1.0	8.3468	3.0802	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	19	24	24	40	50	0	n/a	n/a	sub-es44_00_0011.txt	1.0	1	0
223.852	0.125	2nd/omission/expected	211	447704	20.0	LOW_C	1.0	8.3468	3.0802	L	25.0	55	60	0	3	0.125	59.0	es44	expsupp	19	24	24	40	50	0	n/a	n/a	sub-es44_00_0011.txt	1.0	2	0
