onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
11.078	0.125	1st/repetition	12	22156	20.0	CHOICE_A	1.0	9.673	5.1125	B	n/a	43	59	1	2	0.125	59.0	es44	detection	1	36	36	0	10	0	2.0	0.9082280349731444	sub-es44_00_0033.txt	1.0	1	0
12.0775	0.125	2nd/repetition	22	24155	20.0	CHOICE_A	1.0	9.673	5.1125	B	n/a	43	59	1	2	0.125	59.0	es44	detection	1	36	36	0	10	0	2.0	0.9082280349731444	sub-es44_00_0033.txt	1.0	2	0
24.6395	0.125	1st/repetition	12	49279	20.0	CHOICE_A	1.0	9.0337	2.8437	B	n/a	43	59	1	2	0.125	59.0	es44	detection	2	12	12	10	20	0	2.0	0.2762650203704834	sub-es44_00_0033.txt	1.0	1	0
25.6395	0.125	2nd/repetition	22	51279	20.0	CHOICE_A	1.0	9.0337	2.8437	B	n/a	43	59	1	2	0.125	59.0	es44	detection	2	12	12	10	20	0	2.0	0.2762650203704834	sub-es44_00_0033.txt	1.0	2	0
37.898	0.125	1st/omission	11	75796	20.0	CHOICE_A	1.0	8.7337	3.741	B	n/a	43	59	0	2	0.125	59.0	es44	detection	3	48	48	40	50	0	1.0	0.2145780277252197	sub-es44_00_0033.txt	1.0	1	0
38.8975	0.125	2nd/omission	21	77795	20.0	CHOICE_A	1.0	8.7337	3.741	B	n/a	43	59	0	2	0.125	59.0	es44	detection	3	48	48	40	50	0	1.0	0.2145780277252197	sub-es44_00_0033.txt	1.0	2	0
52.4905	0.125	1st/omission	11	104981	20.0	CHOICE_A	1.0	9.8406	2.3503	B	n/a	43	59	0	2	0.125	59.0	es44	detection	4	24	24	40	50	0	1.0	0.5239649963378906	sub-es44_00_0033.txt	1.0	1	0
53.4905	0.125	2nd/omission	21	106981	20.0	CHOICE_A	1.0	9.8406	2.3503	B	n/a	43	59	0	2	0.125	59.0	es44	detection	4	24	24	40	50	0	1.0	0.5239649963378906	sub-es44_00_0033.txt	1.0	2	0
67.1715	0.125	1st/omission	11	134343	20.0	CHOICE_A	1.0	9.9284	3.4094	B	n/a	43	59	0	2	0.125	59.0	es44	detection	5	48	48	10	20	0	1.0	0.2714780521392822	sub-es44_00_0033.txt	1.0	1	0
68.1715	0.125	2nd/omission	21	136343	20.0	CHOICE_A	1.0	9.9284	3.4094	B	n/a	43	59	0	2	0.125	59.0	es44	detection	5	48	48	10	20	0	1.0	0.2714780521392822	sub-es44_00_0033.txt	1.0	2	0
