onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
12.505	0.125	1st/repetition	12	25010	20.0	CHOICE_A	1.0	9.673	5.1125	H	n/a	46	44	1	2	0.125	53.0	es21	detection	1	24	24	20	30	0	2.0	1.639397020339966	sub-es21_00_0014.txt	1.0	1	0
13.505	0.125	2nd/repetition	22	27010	20.0	CHOICE_A	1.0	9.673	5.1125	H	n/a	46	44	1	2	0.125	53.0	es21	detection	1	24	24	20	30	0	2.0	1.639397020339966	sub-es21_00_0014.txt	1.0	2	0
26.063	0.125	1st/repetition	12	52126	20.0	CHOICE_A	1.0	9.0337	2.8437	H	n/a	46	44	1	2	0.125	53.0	es21	detection	2	0	0	40	50	0	2.0	1.1925679397583009	sub-es21_00_0014.txt	1.0	1	0
27.063	0.125	2nd/repetition	22	54126	20.0	CHOICE_A	1.0	9.0337	2.8437	H	n/a	46	44	1	2	0.125	53.0	es21	detection	2	0	0	40	50	0	2.0	1.1925679397583009	sub-es21_00_0014.txt	1.0	2	0
39.3195	0.125	1st/omission	11	78639	20.0	CHOICE_A	1.0	8.7337	3.741	H	n/a	46	44	0	2	0.125	53.0	es21	detection	3	36	36	20	30	0	1.0	0.3361900997161865	sub-es21_00_0014.txt	1.0	1	0
40.319	0.125	2nd/omission	21	80638	20.0	CHOICE_A	1.0	8.7337	3.741	H	n/a	46	44	0	2	0.125	53.0	es21	detection	3	36	36	20	30	0	1.0	0.3361900997161865	sub-es21_00_0014.txt	1.0	2	0
53.9135	0.125	1st/omission	11	107827	20.0	CHOICE_A	1.0	9.8406	2.3503	H	n/a	46	44	0	2	0.125	53.0	es21	detection	4	0	0	20	30	0	1.0	0.3555608940124511	sub-es21_00_0014.txt	1.0	1	0
54.9135	0.125	2nd/omission	21	109827	20.0	CHOICE_A	1.0	9.8406	2.3503	H	n/a	46	44	0	2	0.125	53.0	es21	detection	4	0	0	20	30	0	1.0	0.3555608940124511	sub-es21_00_0014.txt	1.0	2	0
68.597	0.125	1st/omission	11	137194	20.0	CHOICE_A	1.0	9.9284	3.4094	H	n/a	46	44	0	2	0.125	53.0	es21	detection	5	36	36	40	50	0	2.0	0.5062481117248535	sub-es21_00_0014.txt	1.0	1	0
69.597	0.125	2nd/omission	21	139194	20.0	CHOICE_A	1.0	9.9284	3.4094	H	n/a	46	44	0	2	0.125	53.0	es21	detection	5	36	36	40	50	0	2.0	0.5062481117248535	sub-es21_00_0014.txt	1.0	2	0
