onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
26.261	0.125	1st/repetition/expected	121	52522	20.0	HIGH_C	1.0	10.9854	5.1895	C	66.0	64	40	1	3	0.125	59.0	es45	expsupp	1	24	24	20	30	0	n/a	n/a	sub-es45_00_0034.txt	1.0	1	0
27.261	0.125	2nd/repetition/expected	221	54522	20.0	HIGH_C	1.0	10.9854	5.1895	C	66.0	64	40	1	3	0.125	59.0	es45	expsupp	1	24	24	20	30	0	n/a	n/a	sub-es45_00_0034.txt	1.0	2	0
36.818	0.125	1st/repetition/expected	121	73636	20.0	HIGH_C	1.0	9.5483	2.5988	C	66.0	64	40	1	3	0.125	59.0	es45	expsupp	2	48	48	30	40	0	n/a	n/a	sub-es45_00_0034.txt	1.0	1	0
37.818	0.125	2nd/repetition/expected	221	75636	20.0	HIGH_C	1.0	9.5483	2.5988	C	66.0	64	40	1	3	0.125	59.0	es45	expsupp	2	48	48	30	40	0	n/a	n/a	sub-es45_00_0034.txt	1.0	2	0
48.1795	0.125	1st/repetition/expected	121	96359	20.0	HIGH_C	1.0	10.3453	4.0076	C	66.0	64	40	1	3	0.125	59.0	es45	expsupp	3	24	24	40	50	0	n/a	n/a	sub-es45_00_0034.txt	1.0	1	0
49.1795	0.125	2nd/repetition/expected	221	98359	20.0	HIGH_C	1.0	10.3453	4.0076	C	66.0	64	40	1	3	0.125	59.0	es45	expsupp	3	24	24	40	50	0	n/a	n/a	sub-es45_00_0034.txt	1.0	2	0
58.1405	0.125	1st/omission/unexpected	112	116281	20.0	HIGH_C	1.0	8.9454	2.6713	C	66.0	64	40	0	3	0.125	59.0	es45	expsupp	4	24	24	0	10	0	n/a	n/a	sub-es45_00_0034.txt	1.0	1	0
59.14	0.125	2nd/omission/unexpected	212	118280	20.0	HIGH_C	1.0	8.9454	2.6713	C	66.0	64	40	0	3	0.125	59.0	es45	expsupp	4	24	24	0	10	0	n/a	n/a	sub-es45_00_0034.txt	1.0	2	0
71.3425	0.125	1st/repetition/expected	121	142685	20.0	HIGH_C	1.0	11.9545	2.6438	C	66.0	64	40	1	3	0.125	59.0	es45	expsupp	5	0	0	20	30	0	n/a	n/a	sub-es45_00_0034.txt	1.0	1	0
72.3425	0.125	2nd/repetition/expected	221	144685	20.0	HIGH_C	1.0	11.9545	2.6438	C	66.0	64	40	1	3	0.125	59.0	es45	expsupp	5	0	0	20	30	0	n/a	n/a	sub-es45_00_0034.txt	1.0	2	0
82.713	0.125	1st/repetition/expected	121	165426	20.0	HIGH_C	1.0	10.3551	4.3878	C	66.0	64	40	1	3	0.125	59.0	es45	expsupp	6	48	48	20	30	0	n/a	n/a	sub-es45_00_0034.txt	1.0	1	0
83.713	0.125	2nd/repetition/expected	221	167426	20.0	HIGH_C	1.0	10.3551	4.3878	C	66.0	64	40	1	3	0.125	59.0	es45	expsupp	6	48	48	20	30	0	n/a	n/a	sub-es45_00_0034.txt	1.0	2	0
92.525	0.125	1st/repetition/expected	121	185050	20.0	HIGH_C	1.0	8.7963	2.7399	C	66.0	64	40	1	3	0.125	59.0	es45	expsupp	7	24	24	20	30	0	n/a	n/a	sub-es45_00_0034.txt	1.0	1	0
93.525	0.125	2nd/repetition/expected	221	187050	20.0	HIGH_C	1.0	8.7963	2.7399	C	66.0	64	40	1	3	0.125	59.0	es45	expsupp	7	24	24	20	30	0	n/a	n/a	sub-es45_00_0034.txt	1.0	2	0
105.501	0.125	1st/omission/unexpected	112	211002	20.0	HIGH_C	1.0	11.9607	3.3463	C	66.0	64	40	0	3	0.125	59.0	es45	expsupp	8	0	0	40	50	0	n/a	n/a	sub-es45_00_0034.txt	1.0	1	0
106.501	0.125	2nd/omission/unexpected	212	213002	20.0	HIGH_C	1.0	11.9607	3.3463	C	66.0	64	40	0	3	0.125	59.0	es45	expsupp	8	0	0	40	50	0	n/a	n/a	sub-es45_00_0034.txt	1.0	2	0
