onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
12.4795	0.125	1st/repetition	12	24959	20.0	CHOICE_A	1.0	9.673	5.1125	K	n/a	67	60	1	2	0.125	53	es27	detection	1	36	36	0	10	0	2.0	0.5011111450195312	sub-es27_00_0015.txt	1.0	1	0
13.4795	0.125	2nd/repetition	22	26959	20.0	CHOICE_A	1.0	9.673	5.1125	K	n/a	67	60	1	2	0.125	53	es27	detection	1	36	36	0	10	0	2.0	0.5011111450195312	sub-es27_00_0015.txt	1.0	2	0
26.0375	0.125	1st/repetition	12	52075	20.0	CHOICE_A	1.0	9.0337	2.8437	K	n/a	67	60	1	2	0.125	53	es27	detection	2	12	12	20	30	0	1.0	0.4427508068084717	sub-es27_00_0015.txt	1.0	1	0
27.0375	0.125	2nd/repetition	22	54075	20.0	CHOICE_A	1.0	9.0337	2.8437	K	n/a	67	60	1	2	0.125	53	es27	detection	2	12	12	20	30	0	1.0	0.4427508068084717	sub-es27_00_0015.txt	1.0	2	0
39.295	0.125	1st/omission	11	78590	20.0	CHOICE_A	1.0	8.7337	3.741	K	n/a	67	60	0	2	0.125	53	es27	detection	3	36	36	20	30	0	1.0	1.115537042617798	sub-es27_00_0015.txt	1.0	1	0
40.295	0.125	2nd/omission	21	80590	20.0	CHOICE_A	1.0	8.7337	3.741	K	n/a	67	60	0	2	0.125	53	es27	detection	3	36	36	20	30	0	1.0	1.115537042617798	sub-es27_00_0015.txt	1.0	2	0
53.889	0.125	1st/omission	11	107778	20.0	CHOICE_A	1.0	9.8406	2.3503	K	n/a	67	60	0	2	0.125	53	es27	detection	4	0	0	20	30	0	1.0	0.5956989479064941	sub-es27_00_0015.txt	1.0	1	0
54.889	0.125	2nd/omission	21	109778	20.0	CHOICE_A	1.0	9.8406	2.3503	K	n/a	67	60	0	2	0.125	53	es27	detection	4	0	0	20	30	0	1.0	0.5956989479064941	sub-es27_00_0015.txt	1.0	2	0
68.571	0.125	1st/omission	11	137142	20.0	CHOICE_A	1.0	9.9284	3.4094	K	n/a	67	60	0	2	0.125	53	es27	detection	5	36	36	40	50	0	1.0	0.627382869720459	sub-es27_00_0015.txt	1.0	1	0
69.571	0.125	2nd/omission	21	139142	20.0	CHOICE_A	1.0	9.9284	3.4094	K	n/a	67	60	0	2	0.125	53	es27	detection	5	36	36	40	50	0	1.0	0.627382869720459	sub-es27_00_0015.txt	1.0	2	0
85.1435	0.125	1st/repetition	12	170287	20.0	CHOICE_A	1.0	11.8198	2.7429	K	n/a	67	60	1	2	0.125	53	es27	detection	6	12	12	40	50	0	n/a	n/a	sub-es27_00_0015.txt	1.0	1	0
86.1435	0.125	Abort	99	172287	20.0	CHOICE_A	1.0	11.8198	2.7429	K	n/a	67	60	1	2	0.125	53	es27	detection	6	12	12	40	50	0	n/a	n/a	sub-es27_00_0015.txt	-99.0	2	0
99.94	0.125	1st/repetition	12	199880	20.0	CHOICE_A	1.0	11.2669	6.082999999999999	K	n/a	67	60	1	2	0.125	53	es27	detection	7	36	36	0	10	0	2.0	0.7885929298400879	sub-es27_00_0015.txt	1.0	1	0
100.94	0.125	2nd/repetition	22	201880	20.0	CHOICE_A	1.0	11.2669	6.082999999999999	K	n/a	67	60	1	2	0.125	53	es27	detection	7	36	36	0	10	0	2.0	0.7885929298400879	sub-es27_00_0015.txt	1.0	2	0
114.9575	0.125	1st/omission	11	229915	20.0	CHOICE_A	1.0	10.4935	5.3672	K	n/a	67	60	0	2	0.125	53	es27	detection	8	0	0	40	50	0	2.0	0.6213420581817627	sub-es27_00_0015.txt	1.0	1	0
115.9575	0.125	2nd/omission	21	231915	20.0	CHOICE_A	1.0	10.4935	5.3672	K	n/a	67	60	0	2	0.125	53	es27	detection	8	0	0	40	50	0	2.0	0.6213420581817627	sub-es27_00_0015.txt	1.0	2	0
131.1265	0.125	1st/repetition	12	262253	20.0	CHOICE_A	1.0	11.4159	5.2561	K	n/a	67	60	1	2	0.125	53	es27	detection	9	12	12	0	10	0	1.0	0.878354902267456	sub-es27_00_0015.txt	1.0	1	0
132.1265	0.125	2nd/repetition	22	264253	20.0	CHOICE_A	1.0	11.4159	5.2561	K	n/a	67	60	1	2	0.125	53	es27	detection	9	12	12	0	10	0	1.0	0.878354902267456	sub-es27_00_0015.txt	1.0	2	0
144.401	0.125	1st/repetition	12	288802	20.0	CHOICE_A	1.0	8.752	4.0033	K	n/a	67	60	1	2	0.125	53	es27	detection	10	24	24	40	50	0	1.0	1.414018030166626	sub-es27_00_0015.txt	1.0	1	0
145.4015	0.125	2nd/repetition	22	290803	20.0	CHOICE_A	1.0	8.752	4.0033	K	n/a	67	60	1	2	0.125	53	es27	detection	10	24	24	40	50	0	1.0	1.414018030166626	sub-es27_00_0015.txt	1.0	2	0
157.1065	0.125	1st/omission	11	314213	20.0	CHOICE_A	1.0	8.1816	3.0996	K	n/a	67	60	0	2	0.125	53	es27	detection	11	48	48	20	30	0	2.0	0.5398658466339111	sub-es27_00_0015.txt	1.0	1	0
