onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
25.605	0.125	1st/repetition/unexpected	122	51210	20.0	LOW_B	1.0	9.9585	5.2333	A	28.0	74	61	1	1	0.125	59.0	es33	expsupp	1	48	48	20	30	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
26.605	0.125	2nd/repetition/unexpected	222	53210	20.0	LOW_B	1.0	9.9585	5.2333	A	28.0	74	61	1	1	0.125	59.0	es33	expsupp	1	48	48	20	30	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
37.929	0.125	1st/omission/expected	111	75858	20.0	LOW_B	1.0	11.3148	3.3384	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	2	24	24	30	40	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
38.9285	0.125	2nd/omission/expected	211	77857	20.0	LOW_B	1.0	11.3148	3.3384	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	2	24	24	30	40	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
48.712	0.125	1st/omission/expected	111	97424	20.0	LOW_B	1.0	9.5356	2.8622	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	3	0	0	30	40	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
49.712	0.125	2nd/omission/expected	211	99424	20.0	LOW_B	1.0	9.5356	2.8622	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	3	0	0	30	40	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
58.1725	0.125	1st/omission/expected	111	116345	20.0	LOW_B	1.0	8.2125	2.0955	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	4	36	36	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
59.1725	0.125	2nd/omission/expected	211	118345	20.0	LOW_B	1.0	8.2125	2.0955	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	4	36	36	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
68.5835	0.125	1st/repetition/unexpected	122	137167	20.0	LOW_B	1.0	9.1647	2.5348	A	28.0	74	61	1	1	0.125	59.0	es33	expsupp	5	36	36	40	50	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
69.5835	0.125	2nd/repetition/unexpected	222	139167	20.0	LOW_B	1.0	9.1647	2.5348	A	28.0	74	61	1	1	0.125	59.0	es33	expsupp	5	36	36	40	50	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
81.366	0.125	1st/omission/expected	111	162732	20.0	LOW_B	1.0	11.7671	6.2917	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	6	48	48	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
82.366	0.125	2nd/omission/expected	211	164732	20.0	LOW_B	1.0	11.7671	6.2917	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	6	48	48	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
90.6675	0.125	1st/omission/expected	111	181335	20.0	LOW_B	1.0	8.0555	2.6117	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	7	12	12	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
91.6675	0.125	2nd/omission/expected	211	183335	20.0	LOW_B	1.0	8.0555	2.6117	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	7	12	12	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
102.5935	0.125	1st/omission/expected	111	205187	20.0	LOW_B	1.0	10.6783	5.509	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	8	12	12	30	40	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
103.5935	0.125	2nd/omission/expected	211	207187	20.0	LOW_B	1.0	10.6783	5.509	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	8	12	12	30	40	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
115.748	0.125	1st/repetition/unexpected	122	231496	20.0	LOW_B	1.0	11.9068	2.1972	A	28.0	74	61	1	1	0.125	59.0	es33	expsupp	9	36	36	20	30	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
116.7475	0.125	2nd/repetition/unexpected	222	233495	20.0	LOW_B	1.0	11.9068	2.1972	A	28.0	74	61	1	1	0.125	59.0	es33	expsupp	9	36	36	20	30	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
126.3255	0.125	1st/omission/expected	111	252651	20.0	LOW_B	1.0	9.5623	3.9925	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	10	0	0	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
127.3255	0.125	2nd/omission/expected	211	254651	20.0	LOW_B	1.0	9.5623	3.9925	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	10	0	0	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
136.8225	0.125	1st/omission/expected	111	273645	20.0	LOW_B	1.0	9.2561	4.3906	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	11	0	0	20	30	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
137.8225	0.125	2nd/omission/expected	211	275645	20.0	LOW_B	1.0	9.2561	4.3906	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	11	0	0	20	30	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
147.0595	0.125	1st/omission/expected	111	294119	20.0	LOW_B	1.0	8.9898	4.0464	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	12	48	48	40	50	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
148.059	0.125	2nd/omission/expected	211	296118	20.0	LOW_B	1.0	8.9898	4.0464	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	12	48	48	40	50	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
157.884	0.125	1st/repetition/unexpected	122	315768	20.0	LOW_B	1.0	9.5785	4.828	A	28.0	74	61	1	1	0.125	59.0	es33	expsupp	13	24	24	20	30	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
158.884	0.125	2nd/repetition/unexpected	222	317768	20.0	LOW_B	1.0	9.5785	4.828	A	28.0	74	61	1	1	0.125	59.0	es33	expsupp	13	24	24	20	30	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
167.525	0.125	1st/omission/expected	111	335050	20.0	LOW_B	1.0	8.6254	2.4168	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	14	48	48	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
168.525	0.125	2nd/omission/expected	211	337050	20.0	LOW_B	1.0	8.6254	2.4168	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	14	48	48	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
178.0545	0.125	1st/omission/expected	111	356109	20.0	LOW_B	1.0	9.2821	3.0621	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	15	24	24	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
179.0545	0.125	2nd/omission/expected	211	358109	20.0	LOW_B	1.0	9.2821	3.0621	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	15	24	24	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
189.3285	0.125	1st/omission/expected	111	378657	20.0	LOW_B	1.0	10.0272	5.3673	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	16	12	12	40	50	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
190.3285	0.125	2nd/omission/expected	211	380657	20.0	LOW_B	1.0	10.0272	5.3673	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	16	12	12	40	50	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
200.4735	0.125	1st/repetition/unexpected	122	400947	20.0	LOW_B	1.0	9.8991	3.1752	A	28.0	74	61	1	1	0.125	59.0	es33	expsupp	17	0	0	10	20	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
201.4735	0.125	2nd/repetition/unexpected	222	402947	20.0	LOW_B	1.0	9.8991	3.1752	A	28.0	74	61	1	1	0.125	59.0	es33	expsupp	17	0	0	10	20	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
211.898	0.125	1st/omission/expected	111	423796	20.0	LOW_B	1.0	10.4079	3.9307	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	18	36	36	40	50	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
212.898	0.125	2nd/omission/expected	211	425796	20.0	LOW_B	1.0	10.4079	3.9307	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	18	36	36	40	50	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
224.427	0.125	1st/omission/expected	111	448854	20.0	LOW_B	1.0	11.2824	3.545	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	19	0	0	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
225.427	0.125	2nd/omission/expected	211	450854	20.0	LOW_B	1.0	11.2824	3.545	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	19	0	0	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
234.9085	0.125	1st/omission/expected	111	469817	20.0	LOW_B	1.0	9.2347	3.4039	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	20	0	0	40	50	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
235.9085	0.125	2nd/omission/expected	211	471817	20.0	LOW_B	1.0	9.2347	3.4039	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	20	0	0	40	50	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
247.998	0.125	1st/repetition/unexpected	122	495996	20.0	LOW_B	1.0	11.8427	5.2437	A	28.0	74	61	1	1	0.125	59.0	es33	expsupp	21	48	48	20	30	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
248.998	0.125	2nd/repetition/unexpected	222	497996	20.0	LOW_B	1.0	11.8427	5.2437	A	28.0	74	61	1	1	0.125	59.0	es33	expsupp	21	48	48	20	30	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
257.6795	0.125	1st/omission/expected	111	515359	20.0	LOW_B	1.0	8.6663	2.122	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	22	12	12	20	30	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
258.6795	0.125	2nd/omission/expected	211	517359	20.0	LOW_B	1.0	8.6663	2.122	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	22	12	12	20	30	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
270.5835	0.125	1st/omission/expected	111	541167	20.0	LOW_B	1.0	11.6561	2.5081	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	23	24	24	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
271.5835	0.125	2nd/omission/expected	211	543167	20.0	LOW_B	1.0	11.6561	2.5081	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	23	24	24	0	10	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
281.8155	0.125	1st/omission/expected	111	563631	20.0	LOW_B	1.0	9.9853	5.0295	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	24	36	36	30	40	0	n/a	n/a	sub-es33_00_0006.txt	1.0	1	0
282.8155	0.125	2nd/omission/expected	211	565631	20.0	LOW_B	1.0	9.9853	5.0295	A	28.0	74	61	0	1	0.125	59.0	es33	expsupp	24	36	36	30	40	0	n/a	n/a	sub-es33_00_0006.txt	1.0	2	0
