onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
15.513	0.125	1st/repetition	12	31026	20.0	CHOICE_B	1.0	11.1028	3.6617	I	n/a	56	56	1	1	0.125	55.4	es08	detection	1	12	12	20	30	0	2.0	0.5515979480743408	sub-es08_00_0003.txt	1.0	1	0
16.513	0.125	2nd/repetition	22	33026	20.0	CHOICE_B	1.0	11.1028	3.6617	I	n/a	56	56	1	1	0.125	55.4	es08	detection	1	12	12	20	30	0	2.0	0.5515979480743408	sub-es08_00_0003.txt	1.0	2	0
30.2375	0.125	1st/repetition	12	60475	20.0	CHOICE_B	1.0	10.2019	3.2378	I	n/a	56	56	1	1	0.125	55.4	es08	detection	2	36	36	20	30	0	2.0	0.3796180438995361	sub-es08_00_0003.txt	1.0	1	0
31.2375	0.125	2nd/repetition	22	62475	20.0	CHOICE_B	1.0	10.2019	3.2378	I	n/a	56	56	1	1	0.125	55.4	es08	detection	2	36	36	20	30	0	2.0	0.3796180438995361	sub-es08_00_0003.txt	1.0	2	0
43.5805	0.125	1st/omission	11	87161	20.0	CHOICE_B	1.0	8.818999999999999	2.8418	I	n/a	56	56	0	1	0.125	55.4	es08	detection	3	0	0	40	50	0	1.0	0.35757004737854	sub-es08_00_0003.txt	1.0	1	0
44.5805	0.125	2nd/omission	21	89161	20.0	CHOICE_B	1.0	8.818999999999999	2.8418	I	n/a	56	56	0	1	0.125	55.4	es08	detection	3	0	0	40	50	0	1.0	0.35757004737854	sub-es08_00_0003.txt	1.0	2	0
57.5315	0.125	1st/omission	11	115063	20.0	CHOICE_B	1.0	9.1988	3.5787	I	n/a	56	56	0	1	0.125	55.4	es08	detection	4	0	0	0	10	0	1.0	0.3803261470794677	sub-es08_00_0003.txt	1.0	1	0
58.5315	0.125	2nd/omission	21	117063	20.0	CHOICE_B	1.0	9.1988	3.5787	I	n/a	56	56	0	1	0.125	55.4	es08	detection	4	0	0	0	10	0	1.0	0.3803261470794677	sub-es08_00_0003.txt	1.0	2	0
72.22	0.125	1st/omission	11	144440	20.0	CHOICE_B	1.0	9.9362	5.281000000000001	I	n/a	56	56	0	1	0.125	55.4	es08	detection	5	24	24	20	30	0	1.0	0.3480421257019043	sub-es08_00_0003.txt	1.0	1	0
73.22	0.125	2nd/omission	21	146440	20.0	CHOICE_B	1.0	9.9362	5.281000000000001	I	n/a	56	56	0	1	0.125	55.4	es08	detection	5	24	24	20	30	0	1.0	0.3480421257019043	sub-es08_00_0003.txt	1.0	2	0
87.618	0.125	1st/repetition	12	175236	20.0	CHOICE_B	1.0	10.6447	2.4459	I	n/a	56	56	1	1	0.125	55.4	es08	detection	6	48	48	0	10	0	2.0	0.3182541084289551	sub-es08_00_0003.txt	1.0	1	0
88.6185	0.125	2nd/repetition	22	177237	20.0	CHOICE_B	1.0	10.6447	2.4459	I	n/a	56	56	1	1	0.125	55.4	es08	detection	6	48	48	0	10	0	2.0	0.3182541084289551	sub-es08_00_0003.txt	1.0	2	0
