onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
12.682	0.125	1st/repetition	12	25364	20.0	CHOICE_B	1.0	11.1028	3.6617	K	n/a	69	65	1	1	0.125	53.0	es23	detection	1	36	36	0	10	0	2.0	0.9664310169219972	sub-es23_00_0009a.txt	1.0	1	0
13.682	0.125	2nd/repetition	22	27364	20.0	CHOICE_B	1.0	11.1028	3.6617	K	n/a	69	65	1	1	0.125	53.0	es23	detection	1	36	36	0	10	0	2.0	0.9664310169219972	sub-es23_00_0009a.txt	1.0	2	0
27.417	0.125	1st/repetition	12	54834	20.0	CHOICE_B	1.0	10.2019	3.2378	K	n/a	69	65	1	1	0.125	53.0	es23	detection	2	12	12	20	30	0	1.0	0.9913490962982178	sub-es23_00_0009a.txt	1.0	1	0
28.4175	0.125	2nd/repetition	22	56835	20.0	CHOICE_B	1.0	10.2019	3.2378	K	n/a	69	65	1	1	0.125	53.0	es23	detection	2	12	12	20	30	0	1.0	0.9913490962982178	sub-es23_00_0009a.txt	1.0	2	0
40.7585	0.125	1st/omission	11	81517	20.0	CHOICE_B	1.0	8.818999999999999	2.8418	K	n/a	69	65	0	1	0.125	53.0	es23	detection	3	36	36	20	30	0	n/a	n/a	sub-es23_00_0009a.txt	1.0	1	0
41.7585	0.125	2nd/omission	21	83517	20.0	CHOICE_B	1.0	8.818999999999999	2.8418	K	n/a	69	65	0	1	0.125	53.0	es23	detection	3	36	36	20	30	0	n/a	n/a	sub-es23_00_0009a.txt	1.0	2	0
54.7105	0.125	1st/omission	11	109421	20.0	CHOICE_B	1.0	9.1988	3.5787	K	n/a	69	65	0	1	0.125	53.0	es23	detection	4	0	0	20	30	0	2.0	1.207172031402588	sub-es23_00_0009a.txt	1.0	1	0
55.7105	0.125	2nd/omission	21	111421	20.0	CHOICE_B	1.0	9.1988	3.5787	K	n/a	69	65	0	1	0.125	53.0	es23	detection	4	0	0	20	30	0	2.0	1.207172031402588	sub-es23_00_0009a.txt	1.0	2	0
69.4015	0.125	1st/omission	11	138803	20.0	CHOICE_B	1.0	9.9362	5.281000000000001	K	n/a	69	65	0	1	0.125	53.0	es23	detection	5	36	36	40	50	0	1.0	1.0510030937194823	sub-es23_00_0009a.txt	1.0	1	0
70.401	0.125	2nd/omission	21	140802	20.0	CHOICE_B	1.0	9.9362	5.281000000000001	K	n/a	69	65	0	1	0.125	53.0	es23	detection	5	36	36	40	50	0	1.0	1.0510030937194823	sub-es23_00_0009a.txt	1.0	2	0
84.798	0.125	1st/repetition	12	169596	20.0	CHOICE_B	1.0	10.6447	2.4459	K	n/a	69	65	1	1	0.125	53.0	es23	detection	6	12	12	40	50	0	2.0	0.7251609516143799	sub-es23_00_0009a.txt	1.0	1	0
85.798	0.125	2nd/repetition	22	171596	20.0	CHOICE_B	1.0	10.6447	2.4459	K	n/a	69	65	1	1	0.125	53.0	es23	detection	6	12	12	40	50	0	2.0	0.7251609516143799	sub-es23_00_0009a.txt	1.0	2	0
97.4035	0.125	1st/repetition	12	194807	20.0	CHOICE_B	1.0	8.0814	2.3223	K	n/a	69	65	1	1	0.125	53.0	es23	detection	7	36	36	0	10	0	2.0	0.7797049236297607	sub-es23_00_0009a.txt	1.0	1	0
98.403	0.125	2nd/repetition	22	196806	20.0	CHOICE_B	1.0	8.0814	2.3223	K	n/a	69	65	1	1	0.125	53.0	es23	detection	7	36	36	0	10	0	2.0	0.7797049236297607	sub-es23_00_0009a.txt	1.0	2	0
113.4955	0.125	1st/repetition	12	226991	20.0	CHOICE_B	1.0	11.5688	2.0578	K	n/a	69	65	1	1	0.125	53.0	es23	detection	8	0	0	40	50	0	2.0	0.529088134765625	sub-es23_00_0009a.txt	1.0	1	0
114.495	0.125	2nd/repetition	22	228990	20.0	CHOICE_B	1.0	11.5688	2.0578	K	n/a	69	65	1	1	0.125	53.0	es23	detection	8	0	0	40	50	0	2.0	0.529088134765625	sub-es23_00_0009a.txt	1.0	2	0
129.004	0.125	1st/omission	11	258008	20.0	CHOICE_B	1.0	10.9836	2.3669	K	n/a	69	65	0	1	0.125	53.0	es23	detection	9	12	12	0	10	0	1.0	1.478690023422241	sub-es23_00_0009a.txt	1.0	1	0
130.004	0.125	2nd/omission	21	260008	20.0	CHOICE_B	1.0	10.9836	2.3669	K	n/a	69	65	0	1	0.125	53.0	es23	detection	9	12	12	0	10	0	1.0	1.478690023422241	sub-es23_00_0009a.txt	1.0	2	0
143.8355	0.125	1st/repetition	12	287671	20.0	CHOICE_B	1.0	10.0781	5.2353	K	n/a	69	65	1	1	0.125	53.0	es23	detection	10	24	24	40	50	0	2.0	0.5934301567077637	sub-es23_00_0009a.txt	1.0	1	0
144.8355	0.125	2nd/repetition	22	289671	20.0	CHOICE_B	1.0	10.0781	5.2353	K	n/a	69	65	1	1	0.125	53.0	es23	detection	10	24	24	40	50	0	2.0	0.5934301567077637	sub-es23_00_0009a.txt	1.0	2	0
160.3535	0.125	1st/omission	11	320707	20.0	CHOICE_B	1.0	11.9941	6.9334	K	n/a	69	65	0	1	0.125	53.0	es23	detection	11	48	48	20	30	0	n/a	n/a	sub-es23_00_0009a.txt	1.0	1	0
161.3535	0.125	2nd/omission	21	322707	20.0	CHOICE_B	1.0	11.9941	6.9334	K	n/a	69	65	0	1	0.125	53.0	es23	detection	11	48	48	20	30	0	n/a	n/a	sub-es23_00_0009a.txt	1.0	2	0
174.156	0.125	1st/omission	11	348312	20.0	CHOICE_B	1.0	9.0435	4.2113	K	n/a	69	65	0	1	0.125	53.0	es23	detection	12	24	24	20	30	0	1.0	0.4382358741760254	sub-es23_00_0009a.txt	1.0	1	0
175.156	0.125	2nd/omission	21	350312	20.0	CHOICE_B	1.0	9.0435	4.2113	K	n/a	69	65	0	1	0.125	53.0	es23	detection	12	24	24	20	30	0	1.0	0.4382358741760254	sub-es23_00_0009a.txt	1.0	2	0
187.9305	0.125	1st/repetition	12	375861	20.0	CHOICE_B	1.0	9.0209	2.892	K	n/a	69	65	1	1	0.125	53.0	es23	detection	13	0	0	20	30	0	2.0	0.6516469669342041	sub-es23_00_0009a.txt	1.0	1	0
188.931	0.125	2nd/repetition	22	377862	20.0	CHOICE_B	1.0	9.0209	2.892	K	n/a	69	65	1	1	0.125	53.0	es23	detection	13	0	0	20	30	0	2.0	0.6516469669342041	sub-es23_00_0009a.txt	1.0	2	0
202.5905	0.125	1st/repetition	12	405181	20.0	CHOICE_B	1.0	10.1373	3.7295	K	n/a	69	65	1	1	0.125	53.0	es23	detection	14	24	24	0	10	0	2.0	0.5723282051086426	sub-es23_00_0009a.txt	1.0	1	0
203.59	0.125	2nd/repetition	22	407180	20.0	CHOICE_B	1.0	10.1373	3.7295	K	n/a	69	65	1	1	0.125	53.0	es23	detection	14	24	24	0	10	0	2.0	0.5723282051086426	sub-es23_00_0009a.txt	1.0	2	0
216.032	0.125	1st/repetition	12	432064	20.0	CHOICE_B	1.0	8.9188	3.1354	K	n/a	69	65	1	1	0.125	53.0	es23	detection	15	48	48	0	10	0	1.0	0.954192991256714	sub-es23_00_0009a.txt	1.0	1	0
