onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
26.2235	0.125	Abort	99	52447	20.0	LOW_A	1.0	8.5165	3.8073	B	19.0	34	37	0	5	0.125	58.5	es17	expsupp	1	36	36	0	10	-99	n/a	n/a	n/a	-99.0	1	0
38.655	0.125	1st/omission/expected	111	77310	20.0	LOW_A	1.0	10.0663	4.269	B	19.0	34	37	0	5	0.125	58.5	es17	expsupp	2	12	12	10	20	0	n/a	n/a	sub-es17_00_0030.txt	1.0	1	0
39.6555	0.125	2nd/omission/expected	211	79311	20.0	LOW_A	1.0	10.0663	4.269	B	19.0	34	37	0	5	0.125	58.5	es17	expsupp	2	12	12	10	20	0	n/a	n/a	sub-es17_00_0030.txt	1.0	2	0
51.8505	0.125	1st/omission/expected	111	103701	20.0	LOW_A	1.0	11.9481	3.4198	B	19.0	34	37	0	5	0.125	58.5	es17	expsupp	3	48	48	40	50	0	n/a	n/a	sub-es17_00_0030.txt	1.0	1	0
52.8505	0.125	2nd/omission/expected	211	105701	20.0	LOW_A	1.0	11.9481	3.4198	B	19.0	34	37	0	5	0.125	58.5	es17	expsupp	3	48	48	40	50	0	n/a	n/a	sub-es17_00_0030.txt	1.0	2	0
65.0645	0.125	1st/repetition/unexpected	122	130129	20.0	LOW_A	1.0	11.9665	4.2829	B	19.0	34	37	1	5	0.125	58.5	es17	expsupp	4	24	24	40	50	0	n/a	n/a	sub-es17_00_0030.txt	1.0	1	0
66.0645	0.125	2nd/repetition/unexpected	222	132129	20.0	LOW_A	1.0	11.9665	4.2829	B	19.0	34	37	1	5	0.125	58.5	es17	expsupp	4	24	24	40	50	0	n/a	n/a	sub-es17_00_0030.txt	1.0	2	0
74.711	0.125	1st/omission/expected	111	149422	20.0	LOW_A	1.0	8.6311	3.5714	B	19.0	34	37	0	5	0.125	58.5	es17	expsupp	5	48	48	10	20	0	n/a	n/a	sub-es17_00_0030.txt	1.0	1	0
75.711	0.125	2nd/omission/expected	211	151422	20.0	LOW_A	1.0	8.6311	3.5714	B	19.0	34	37	0	5	0.125	58.5	es17	expsupp	5	48	48	10	20	0	n/a	n/a	sub-es17_00_0030.txt	1.0	2	0
85.6165	0.125	1st/omission/expected	111	171233	20.0	LOW_A	1.0	9.659	4.8854	B	19.0	34	37	0	5	0.125	58.5	es17	expsupp	6	24	24	20	30	0	n/a	n/a	sub-es17_00_0030.txt	1.0	1	0
86.6165	0.125	2nd/omission/expected	211	173233	20.0	LOW_A	1.0	9.659	4.8854	B	19.0	34	37	0	5	0.125	58.5	es17	expsupp	6	24	24	20	30	0	n/a	n/a	sub-es17_00_0030.txt	1.0	2	0
97.61	0.125	1st/omission/expected	111	195220	20.0	LOW_A	1.0	10.746	3.4485	B	19.0	34	37	0	5	0.125	58.5	es17	expsupp	7	48	48	30	40	0	n/a	n/a	sub-es17_00_0030.txt	1.0	1	0
98.6095	0.125	2nd/omission/expected	211	197219	20.0	LOW_A	1.0	10.746	3.4485	B	19.0	34	37	0	5	0.125	58.5	es17	expsupp	7	48	48	30	40	0	n/a	n/a	sub-es17_00_0030.txt	1.0	2	0
