onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
22.0155	0.125	1st/omission/expected	111	44031	20.0	LOW_D	1.0	8.1832	2.4609	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	1	12	12	0	10	0	n/a	n/a	sub-es44_00_0020.txt	1.0	1	0
23.0155	0.125	2nd/omission/expected	211	46031	20.0	LOW_D	1.0	8.1832	2.4609	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	1	12	12	0	10	0	n/a	n/a	sub-es44_00_0020.txt	1.0	2	0
32.4815	0.125	1st/omission/expected	111	64963	20.0	LOW_D	1.0	9.2217	2.6882	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	2	36	36	20	30	0	n/a	n/a	sub-es44_00_0020.txt	1.0	1	0
33.4815	0.125	2nd/omission/expected	211	66963	20.0	LOW_D	1.0	9.2217	2.6882	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	2	36	36	20	30	0	n/a	n/a	sub-es44_00_0020.txt	1.0	2	0
45.099	0.125	1st/omission/expected	111	90198	20.0	LOW_D	1.0	11.371	4.4048	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	3	12	12	20	30	0	n/a	n/a	sub-es44_00_0020.txt	1.0	1	0
46.099	0.125	2nd/omission/expected	211	92198	20.0	LOW_D	1.0	11.371	4.4048	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	3	12	12	20	30	0	n/a	n/a	sub-es44_00_0020.txt	1.0	2	0
56.849	0.125	1st/repetition/unexpected	122	113698	20.0	LOW_D	1.0	10.5037	2.8085	J	22.0	37	47	1	7	0.125	59.0	es44	expsupp	4	36	36	0	10	0	n/a	n/a	sub-es44_00_0020.txt	1.0	1	0
57.849	0.125	2nd/repetition/unexpected	222	115698	20.0	LOW_D	1.0	10.5037	2.8085	J	22.0	37	47	1	7	0.125	59.0	es44	expsupp	4	36	36	0	10	0	n/a	n/a	sub-es44_00_0020.txt	1.0	2	0
67.985	0.125	Abort	99	135970	20.0	LOW_D	1.0	10.1196	3.3859	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	5	36	36	40	50	-99	n/a	n/a	n/a	-99.0	1	0
81.2665	0.125	1st/omission/expected	111	162533	20.0	LOW_D	1.0	11.6646	4.9128	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	6	12	12	40	50	0	n/a	n/a	sub-es44_00_0021.txt	1.0	1	0
82.266	0.125	2nd/omission/expected	211	164532	20.0	LOW_D	1.0	11.6646	4.9128	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	6	12	12	40	50	0	n/a	n/a	sub-es44_00_0021.txt	1.0	2	0
92.501	0.125	Abort	99	185002	20.0	LOW_D	1.0	9.9878	4.7136	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	7	48	48	40	50	-99	n/a	n/a	n/a	-99.0	1	0
104.034	0.125	1st/repetition/unexpected	122	208068	20.0	LOW_D	1.0	9.825	2.6982	J	22.0	37	47	1	7	0.125	59.0	es44	expsupp	8	0	0	0	10	0	n/a	n/a	sub-es44_00_0022.txt	1.0	1	0
105.0345	0.125	2nd/repetition/unexpected	222	210069	20.0	LOW_D	1.0	9.825	2.6982	J	22.0	37	47	1	7	0.125	59.0	es44	expsupp	8	0	0	0	10	0	n/a	n/a	sub-es44_00_0022.txt	1.0	2	0
116.837	0.125	1st/omission/expected	111	233674	20.0	LOW_D	1.0	11.7878	3.0086	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	9	24	24	0	10	0	n/a	n/a	sub-es44_00_0022.txt	1.0	1	0
117.837	0.125	2nd/omission/expected	211	235674	20.0	LOW_D	1.0	11.7878	3.0086	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	9	24	24	0	10	0	n/a	n/a	sub-es44_00_0022.txt	1.0	2	0
126.2365	0.125	1st/omission/expected	111	252473	20.0	LOW_D	1.0	8.1518	2.5263	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	10	24	24	40	50	2	n/a	n/a	sub-es44_00_0022.txt	1.0	1	0
127.236	0.125	2nd/omission/expected	211	254472	20.0	LOW_D	1.0	8.1518	2.5263	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	10	24	24	40	50	2	n/a	n/a	sub-es44_00_0022.txt	1.0	2	0
137.8425	0.125	1st/omission/expected	111	275685	20.0	LOW_D	1.0	10.3591	5.2116	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	11	0	0	20	30	0	n/a	n/a	sub-es44_00_0023.txt	1.0	1	0
138.8425	0.125	2nd/omission/expected	211	277685	20.0	LOW_D	1.0	10.3591	5.2116	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	11	0	0	20	30	0	n/a	n/a	sub-es44_00_0023.txt	1.0	2	0
150.1825	0.125	1st/repetition/unexpected	122	300365	20.0	LOW_D	1.0	11.0938	2.4977	J	22.0	37	47	1	7	0.125	59.0	es44	expsupp	12	24	24	20	30	0	n/a	n/a	sub-es44_00_0023.txt	1.0	1	0
151.1825	0.125	2nd/repetition/unexpected	222	302365	20.0	LOW_D	1.0	11.0938	2.4977	J	22.0	37	47	1	7	0.125	59.0	es44	expsupp	12	24	24	20	30	0	n/a	n/a	sub-es44_00_0023.txt	1.0	2	0
161.432	0.125	1st/repetition/unexpected	122	322864	20.0	LOW_D	1.0	10.2339	4.3808	J	22.0	37	47	1	7	0.125	59.0	es44	expsupp	13	0	0	40	50	0	n/a	n/a	sub-es44_00_0023.txt	1.0	1	0
162.432	0.125	2nd/repetition/unexpected	222	324864	20.0	LOW_D	1.0	10.2339	4.3808	J	22.0	37	47	1	7	0.125	59.0	es44	expsupp	13	0	0	40	50	0	n/a	n/a	sub-es44_00_0023.txt	1.0	2	0
171.188	0.125	1st/omission/expected	111	342376	20.0	LOW_D	1.0	8.7409	2.5122	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	14	48	48	20	30	2	n/a	n/a	sub-es44_00_0024.txt	1.0	1	0
172.188	0.125	2nd/omission/expected	211	344376	20.0	LOW_D	1.0	8.7409	2.5122	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	14	48	48	20	30	2	n/a	n/a	sub-es44_00_0024.txt	1.0	2	0
181.905	0.125	1st/omission/expected	111	363810	20.0	LOW_D	1.0	9.4698	2.9486	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	15	24	24	0	10	0	n/a	n/a	sub-es44_00_0025.txt	1.0	1	0
182.905	0.125	2nd/omission/expected	211	365810	20.0	LOW_D	1.0	9.4698	2.9486	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	15	24	24	0	10	0	n/a	n/a	sub-es44_00_0025.txt	1.0	2	0
193.9125	0.125	Abort	99	387825	20.0	LOW_D	1.0	10.7601	5.7860000000000005	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	16	24	24	40	50	-99	n/a	n/a	n/a	-99.0	1	0
208.122	0.125	1st/repetition/unexpected	122	416244	20.0	LOW_D	1.0	11.0926	2.8759	J	22.0	37	47	1	7	0.125	59.0	es44	expsupp	17	48	48	0	10	0	n/a	n/a	sub-es44_00_0026.txt	1.0	1	0
209.122	0.125	2nd/repetition/unexpected	222	418244	20.0	LOW_D	1.0	11.0926	2.8759	J	22.0	37	47	1	7	0.125	59.0	es44	expsupp	17	48	48	0	10	0	n/a	n/a	sub-es44_00_0026.txt	1.0	2	0
218.5335	0.125	1st/omission/expected	111	437067	20.0	LOW_D	1.0	9.3965	3.3458	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	18	24	24	20	30	0	n/a	n/a	sub-es44_00_0026.txt	1.0	1	0
219.5335	0.125	2nd/omission/expected	211	439067	20.0	LOW_D	1.0	9.3965	3.3458	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	18	24	24	20	30	0	n/a	n/a	sub-es44_00_0026.txt	1.0	2	0
228.4635	0.125	1st/omission/expected	111	456927	20.0	LOW_D	1.0	8.6837	2.1911	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	19	0	0	0	10	0	n/a	n/a	sub-es44_00_0026.txt	1.0	1	0
229.463	0.125	2nd/omission/expected	211	458926	20.0	LOW_D	1.0	8.6837	2.1911	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	19	0	0	0	10	0	n/a	n/a	sub-es44_00_0026.txt	1.0	2	0
238.2615	0.125	Abort	99	476523	20.0	LOW_D	1.0	8.5499	3.752	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	20	48	48	40	50	-99	n/a	n/a	n/a	-99.0	1	0
251.668	0.125	1st/repetition/unexpected	122	503336	20.0	LOW_D	1.0	10.6564	2.0946	J	22.0	37	47	1	7	0.125	59.0	es44	expsupp	21	48	48	0	10	0	n/a	n/a	sub-es44_00_0027.txt	1.0	1	0
252.668	0.125	2nd/repetition/unexpected	222	505336	20.0	LOW_D	1.0	10.6564	2.0946	J	22.0	37	47	1	7	0.125	59.0	es44	expsupp	21	48	48	0	10	0	n/a	n/a	sub-es44_00_0027.txt	1.0	2	0
263.7685	0.125	1st/omission/expected	111	527537	20.0	LOW_D	1.0	11.0843	4.6777	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	22	12	12	40	50	0	n/a	n/a	sub-es44_00_0028.txt	1.0	1	0
264.7685	0.125	2nd/omission/expected	211	529537	20.0	LOW_D	1.0	11.0843	4.6777	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	22	12	12	40	50	0	n/a	n/a	sub-es44_00_0028.txt	1.0	2	0
277.001	0.125	1st/omission/expected	111	554002	20.0	LOW_D	1.0	11.9848	3.5385	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	23	12	12	0	10	0	n/a	n/a	sub-es44_00_0028.txt	1.0	1	0
278.0005	0.125	2nd/omission/expected	211	556001	20.0	LOW_D	1.0	11.9848	3.5385	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	23	12	12	0	10	0	n/a	n/a	sub-es44_00_0028.txt	1.0	2	0
289.14	0.125	Abort	99	578280	20.0	LOW_D	1.0	10.8919	5.0169	J	22.0	37	47	0	7	0.125	59.0	es44	expsupp	24	36	36	40	50	-99	n/a	n/a	n/a	-99.0	1	0
