onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
23.15	0.125	1st/omission/expected	111	46300	20.0	LOW_C	1.0	9.9703	3.0973	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	1	12	12	20	30	0	n/a	n/a	sub-es18_00_0016.txt	1.0	1	0
24.1495	0.125	2nd/omission/expected	211	48299	20.0	LOW_C	1.0	9.9703	3.0973	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	1	12	12	20	30	0	n/a	n/a	sub-es18_00_0016.txt	1.0	2	0
33.947	0.125	1st/omission/expected	111	67894	20.0	LOW_C	1.0	9.5606	4.1215	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	2	36	36	20	30	0	n/a	n/a	sub-es18_00_0016.txt	1.0	1	0
34.947	0.125	2nd/omission/expected	211	69894	20.0	LOW_C	1.0	9.5606	4.1215	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	2	36	36	20	30	0	n/a	n/a	sub-es18_00_0016.txt	1.0	2	0
46.3395	0.125	1st/repetition/unexpected	122	92679	20.0	LOW_C	1.0	11.1459	3.6563	L	38.0	63	57	1	4	0.125	53.0	es18	expsupp	3	12	12	0	10	0	n/a	n/a	sub-es18_00_0016.txt	1.0	1	0
47.3395	0.125	2nd/repetition/unexpected	222	94679	20.0	LOW_C	1.0	11.1459	3.6563	L	38.0	63	57	1	4	0.125	53.0	es18	expsupp	3	12	12	0	10	0	n/a	n/a	sub-es18_00_0016.txt	1.0	2	0
55.6375	0.125	1st/omission/expected	111	111275	20.0	LOW_C	1.0	8.2826	3.5816	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	4	36	36	0	10	0	n/a	n/a	sub-es18_00_0016.txt	1.0	1	0
56.6375	0.125	2nd/omission/expected	211	113275	20.0	LOW_C	1.0	8.2826	3.5816	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	4	36	36	0	10	0	n/a	n/a	sub-es18_00_0016.txt	1.0	2	0
65.9645	0.125	1st/omission/expected	111	131929	20.0	LOW_C	1.0	9.0794	2.4404	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	5	48	48	40	50	0	n/a	n/a	sub-es18_00_0016.txt	1.0	1	0
66.9645	0.125	2nd/omission/expected	211	133929	20.0	LOW_C	1.0	9.0794	2.4404	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	5	48	48	40	50	0	n/a	n/a	sub-es18_00_0016.txt	1.0	2	0
77.416	0.125	1st/omission/expected	111	154832	20.0	LOW_C	1.0	10.2039	2.5607	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	6	12	12	40	50	0	n/a	n/a	sub-es18_00_0016.txt	1.0	1	0
78.4155	0.125	2nd/omission/expected	211	156831	20.0	LOW_C	1.0	10.2039	2.5607	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	6	12	12	40	50	0	n/a	n/a	sub-es18_00_0016.txt	1.0	2	0
89.472	0.125	1st/repetition/unexpected	122	178944	20.0	LOW_C	1.0	10.8099	4.5991	L	38.0	63	57	1	4	0.125	53.0	es18	expsupp	7	12	12	0	10	0	n/a	n/a	sub-es18_00_0016.txt	1.0	1	0
90.472	0.125	2nd/repetition/unexpected	222	180944	20.0	LOW_C	1.0	10.8099	4.5991	L	38.0	63	57	1	4	0.125	53.0	es18	expsupp	7	12	12	0	10	0	n/a	n/a	sub-es18_00_0016.txt	1.0	2	0
100.512	0.125	1st/omission/expected	111	201024	20.0	LOW_C	1.0	10.0248	4.8824	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	8	36	36	20	30	0	n/a	n/a	sub-es18_00_0016.txt	1.0	1	0
101.512	0.125	2nd/omission/expected	211	203024	20.0	LOW_C	1.0	10.0248	4.8824	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	8	36	36	20	30	0	n/a	n/a	sub-es18_00_0016.txt	1.0	2	0
110.4135	0.125	1st/omission/expected	111	220827	20.0	LOW_C	1.0	8.6542	3.2871	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	9	12	12	20	30	0	n/a	n/a	sub-es18_00_0016.txt	1.0	1	0
111.4135	0.125	2nd/omission/expected	211	222827	20.0	LOW_C	1.0	8.6542	3.2871	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	9	12	12	20	30	0	n/a	n/a	sub-es18_00_0016.txt	1.0	2	0
121.5515	0.125	1st/omission/expected	111	243103	20.0	LOW_C	1.0	9.8919	3.2148	L	38.0	63	57	0	4	0.125	53.0	es18	expsupp	10	48	48	20	30	0	n/a	n/a	sub-es18_00_0016.txt	1.0	1	0
