onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
11.7595	0.125	1st/repetition	12	23519	20.0	CHOICE_A	1.0	9.673	5.1125	C	n/a	46	68	1	1	0.125	58.7	es10	detection	1	24	24	20	30	0	n/a	n/a	sub-es10_00_0009.txt	1.0	1	0
12.7595	0.125	2nd/repetition	22	25519	20.0	CHOICE_A	1.0	9.673	5.1125	C	n/a	46	68	1	1	0.125	58.7	es10	detection	1	24	24	20	30	0	n/a	n/a	sub-es10_00_0009.txt	1.0	2	0
25.3245	0.125	1st/repetition	12	50649	20.0	CHOICE_A	1.0	9.0337	2.8437	C	n/a	46	68	1	1	0.125	58.7	es10	detection	2	48	48	30	40	0	2.0	0.6345940780639648	sub-es10_00_0009.txt	1.0	1	0
26.3245	0.125	2nd/repetition	22	52649	20.0	CHOICE_A	1.0	9.0337	2.8437	C	n/a	46	68	1	1	0.125	58.7	es10	detection	2	48	48	30	40	0	2.0	0.6345940780639648	sub-es10_00_0009.txt	1.0	2	0
38.5815	0.125	1st/omission	11	77163	20.0	CHOICE_A	1.0	8.7337	3.741	C	n/a	46	68	0	1	0.125	58.7	es10	detection	3	24	24	40	50	0	1.0	0.6386858177185059	sub-es10_00_0009.txt	1.0	1	0
39.581	0.125	2nd/omission	21	79162	20.0	CHOICE_A	1.0	8.7337	3.741	C	n/a	46	68	0	1	0.125	58.7	es10	detection	3	24	24	40	50	0	1.0	0.6386858177185059	sub-es10_00_0009.txt	1.0	2	0
53.1745	0.125	1st/omission	11	106349	20.0	CHOICE_A	1.0	9.8406	2.3503	C	n/a	46	68	0	1	0.125	58.7	es10	detection	4	24	24	0	10	0	1.0	0.6587887954711914	sub-es10_00_0009.txt	1.0	1	0
54.174	0.125	2nd/omission	21	108348	20.0	CHOICE_A	1.0	9.8406	2.3503	C	n/a	46	68	0	1	0.125	58.7	es10	detection	4	24	24	0	10	0	1.0	0.6587887954711914	sub-es10_00_0009.txt	1.0	2	0
67.8575	0.125	1st/omission	11	135715	20.0	CHOICE_A	1.0	9.9284	3.4094	C	n/a	46	68	0	1	0.125	58.7	es10	detection	5	0	0	20	30	0	1.0	0.6074341487884521	sub-es10_00_0009.txt	1.0	1	0
68.8575	0.125	2nd/omission	21	137715	20.0	CHOICE_A	1.0	9.9284	3.4094	C	n/a	46	68	0	1	0.125	58.7	es10	detection	5	0	0	20	30	0	1.0	0.6074341487884521	sub-es10_00_0009.txt	1.0	2	0
84.4295	0.125	1st/repetition	12	168859	20.0	CHOICE_A	1.0	11.8198	2.7429	C	n/a	46	68	1	1	0.125	58.7	es10	detection	6	48	48	20	30	0	2.0	1.623345012664795	sub-es10_00_0009.txt	1.0	1	0
85.4295	0.125	2nd/repetition	22	170859	20.0	CHOICE_A	1.0	11.8198	2.7429	C	n/a	46	68	1	1	0.125	58.7	es10	detection	6	48	48	20	30	0	2.0	1.623345012664795	sub-es10_00_0009.txt	1.0	2	0
100.2195	0.125	1st/repetition	12	200439	20.0	CHOICE_A	1.0	11.2669	6.082999999999999	C	n/a	46	68	1	1	0.125	58.7	es10	detection	7	24	24	20	30	0	2.0	0.687957878112793	sub-es10_00_0009.txt	1.0	1	0
101.2195	0.125	2nd/repetition	22	202439	20.0	CHOICE_A	1.0	11.2669	6.082999999999999	C	n/a	46	68	1	1	0.125	58.7	es10	detection	7	24	24	20	30	0	2.0	0.687957878112793	sub-es10_00_0009.txt	1.0	2	0
115.2375	0.125	1st/omission	11	230475	20.0	CHOICE_A	1.0	10.4935	5.3672	C	n/a	46	68	0	1	0.125	58.7	es10	detection	8	0	0	40	50	0	1.0	0.7275758934020996	sub-es10_00_0009.txt	1.0	1	0
