onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
13.2805	0.125	1st/repetition	12	26561	20.0	CHOICE_A	1.0	9.673	5.1125	F	n/a	43	32	1	2	0.125	59.0	es31	detection	1	36	36	20	30	0	2.0	0.4408930492401123	sub-es31_00_0024.txt	1.0	1	0
14.2805	0.125	2nd/repetition	22	28561	20.0	CHOICE_A	1.0	9.673	5.1125	F	n/a	43	32	1	2	0.125	59.0	es31	detection	1	36	36	20	30	0	2.0	0.4408930492401123	sub-es31_00_0024.txt	1.0	2	0
26.8445	0.125	1st/repetition	12	53689	20.0	CHOICE_A	1.0	9.0337	2.8437	F	n/a	43	32	1	2	0.125	59.0	es31	detection	2	0	0	40	50	0	2.0	0.6169010353088379	sub-es31_00_0024.txt	1.0	1	0
27.844	0.125	2nd/repetition	22	55688	20.0	CHOICE_A	1.0	9.0337	2.8437	F	n/a	43	32	1	2	0.125	59.0	es31	detection	2	0	0	40	50	0	2.0	0.6169010353088379	sub-es31_00_0024.txt	1.0	2	0
40.1015	0.125	1st/omission	11	80203	20.0	CHOICE_A	1.0	8.7337	3.741	F	n/a	43	32	0	2	0.125	59.0	es31	detection	3	48	48	20	30	0	1.0	0.7599679183959961	sub-es31_00_0024.txt	1.0	1	0
41.1015	0.125	2nd/omission	21	82203	20.0	CHOICE_A	1.0	8.7337	3.741	F	n/a	43	32	0	2	0.125	59.0	es31	detection	3	48	48	20	30	0	1.0	0.7599679183959961	sub-es31_00_0024.txt	1.0	2	0
54.695	0.125	1st/omission	11	109390	20.0	CHOICE_A	1.0	9.8406	2.3503	F	n/a	43	32	0	2	0.125	59.0	es31	detection	4	12	12	0	10	0	1.0	1.1204799365997316	sub-es31_00_0024.txt	1.0	1	0
55.695	0.125	2nd/omission	21	111390	20.0	CHOICE_A	1.0	9.8406	2.3503	F	n/a	43	32	0	2	0.125	59.0	es31	detection	4	12	12	0	10	0	1.0	1.1204799365997316	sub-es31_00_0024.txt	1.0	2	0
69.376	0.125	1st/omission	11	138752	20.0	CHOICE_A	1.0	9.9284	3.4094	F	n/a	43	32	0	2	0.125	59.0	es31	detection	5	0	0	0	10	0	1.0	0.9094580364227296	sub-es31_00_0024.txt	1.0	1	0
70.3765	0.125	2nd/omission	21	140753	20.0	CHOICE_A	1.0	9.9284	3.4094	F	n/a	43	32	0	2	0.125	59.0	es31	detection	5	0	0	0	10	0	1.0	0.9094580364227296	sub-es31_00_0024.txt	1.0	2	0
