onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
14.12	0.125	1st/repetition	12	28240	20.0	CHOICE_B	1.0	11.1028	3.6617	L	n/a	56	55	1	2	0.125	59.0	es40	detection	1	12	12	20	30	0	2.0	0.4550679874420166	sub-es40_00_0013.txt	1.0	1	0
15.1195	0.125	2nd/repetition	22	30239	20.0	CHOICE_B	1.0	11.1028	3.6617	L	n/a	56	55	1	2	0.125	59.0	es40	detection	1	12	12	20	30	0	2.0	0.4550679874420166	sub-es40_00_0013.txt	1.0	2	0
28.848	0.125	1st/repetition	12	57696	20.0	CHOICE_B	1.0	10.2019	3.2378	L	n/a	56	55	1	2	0.125	59.0	es40	detection	2	36	36	20	30	0	2.0	0.6759380054473877	sub-es40_00_0013.txt	1.0	1	0
29.8485	0.125	2nd/repetition	22	59697	20.0	CHOICE_B	1.0	10.2019	3.2378	L	n/a	56	55	1	2	0.125	59.0	es40	detection	2	36	36	20	30	0	2.0	0.6759380054473877	sub-es40_00_0013.txt	1.0	2	0
42.1905	0.125	1st/omission	11	84381	20.0	CHOICE_B	1.0	8.818999999999999	2.8418	L	n/a	56	55	0	2	0.125	59.0	es40	detection	3	12	12	0	10	0	1.0	0.4077209186553955	sub-es40_00_0013.txt	1.0	1	0
43.1905	0.125	2nd/omission	21	86381	20.0	CHOICE_B	1.0	8.818999999999999	2.8418	L	n/a	56	55	0	2	0.125	59.0	es40	detection	3	12	12	0	10	0	1.0	0.4077209186553955	sub-es40_00_0013.txt	1.0	2	0
56.1435	0.125	1st/omission	11	112287	20.0	CHOICE_B	1.0	9.1988	3.5787	L	n/a	56	55	0	2	0.125	59.0	es40	detection	4	36	36	0	10	0	1.0	0.4342399787902832	sub-es40_00_0013.txt	1.0	1	0
57.1435	0.125	2nd/omission	21	114287	20.0	CHOICE_B	1.0	9.1988	3.5787	L	n/a	56	55	0	2	0.125	59.0	es40	detection	4	36	36	0	10	0	1.0	0.4342399787902832	sub-es40_00_0013.txt	1.0	2	0
70.8335	0.125	1st/omission	11	141667	20.0	CHOICE_B	1.0	9.9362	5.281000000000001	L	n/a	56	55	0	2	0.125	59.0	es40	detection	5	48	48	40	50	0	1.0	0.3669460964202881	sub-es40_00_0013.txt	1.0	1	0
71.833	0.125	2nd/omission	21	143666	20.0	CHOICE_B	1.0	9.9362	5.281000000000001	L	n/a	56	55	0	2	0.125	59.0	es40	detection	5	48	48	40	50	0	1.0	0.3669460964202881	sub-es40_00_0013.txt	1.0	2	0
86.2315	0.125	1st/repetition	12	172463	20.0	CHOICE_B	1.0	10.6447	2.4459	L	n/a	56	55	1	2	0.125	59.0	es40	detection	6	12	12	40	50	0	2.0	0.3986898612976074	sub-es40_00_0013.txt	1.0	1	0
87.2315	0.125	2nd/repetition	22	174463	20.0	CHOICE_B	1.0	10.6447	2.4459	L	n/a	56	55	1	2	0.125	59.0	es40	detection	6	12	12	40	50	0	2.0	0.3986898612976074	sub-es40_00_0013.txt	1.0	2	0
98.8355	0.125	1st/repetition	12	197671	20.0	CHOICE_B	1.0	8.0814	2.3223	L	n/a	56	55	1	2	0.125	59.0	es40	detection	7	12	12	0	10	0	2.0	0.3748079490661621	sub-es40_00_0013.txt	1.0	1	0
99.835	0.125	2nd/repetition	22	199670	20.0	CHOICE_B	1.0	8.0814	2.3223	L	n/a	56	55	1	2	0.125	59.0	es40	detection	7	12	12	0	10	0	2.0	0.3748079490661621	sub-es40_00_0013.txt	1.0	2	0
114.9275	0.125	1st/repetition	12	229855	20.0	CHOICE_B	1.0	11.5688	2.0578	L	n/a	56	55	1	2	0.125	59.0	es40	detection	8	36	36	20	30	0	2.0	0.552574987411499	sub-es40_00_0013.txt	1.0	1	0
115.9275	0.125	2nd/repetition	22	231855	20.0	CHOICE_B	1.0	11.5688	2.0578	L	n/a	56	55	1	2	0.125	59.0	es40	detection	8	36	36	20	30	0	2.0	0.552574987411499	sub-es40_00_0013.txt	1.0	2	0
