onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
12.8465	0.125	1st/repetition	12	25693	20.0	CHOICE_A	1.0	9.673	5.1125	E	n/a	74	57	1	1	0.125	59.0	es33	detection	1	36	36	20	30	0	1.0	1.61730920791626	sub-es33_00_0004.txt	1.0	1	0
13.846	0.125	2nd/repetition	22	27692	20.0	CHOICE_A	1.0	9.673	5.1125	E	n/a	74	57	1	1	0.125	59.0	es33	detection	1	36	36	20	30	0	1.0	1.61730920791626	sub-es33_00_0004.txt	1.0	2	0
26.4045	0.125	1st/repetition	12	52809	20.0	CHOICE_A	1.0	9.0337	2.8437	E	n/a	74	57	1	1	0.125	59.0	es33	detection	2	12	12	40	50	0	n/a	n/a	sub-es33_00_0004.txt	1.0	1	0
27.4045	0.125	2nd/repetition	22	54809	20.0	CHOICE_A	1.0	9.0337	2.8437	E	n/a	74	57	1	1	0.125	59.0	es33	detection	2	12	12	40	50	0	n/a	n/a	sub-es33_00_0004.txt	1.0	2	0
39.661	0.125	1st/omission	11	79322	20.0	CHOICE_A	1.0	8.7337	3.741	E	n/a	74	57	0	1	0.125	59.0	es33	detection	3	12	12	0	10	0	1.0	0.6189759922027588	sub-es33_00_0004.txt	1.0	1	0
40.661	0.125	2nd/omission	21	81322	20.0	CHOICE_A	1.0	8.7337	3.741	E	n/a	74	57	0	1	0.125	59.0	es33	detection	3	12	12	0	10	0	1.0	0.6189759922027588	sub-es33_00_0004.txt	1.0	2	0
54.255	0.125	1st/omission	11	108510	20.0	CHOICE_A	1.0	9.8406	2.3503	E	n/a	74	57	0	1	0.125	59.0	es33	detection	4	36	36	40	50	0	1.0	0.8945728492736816	sub-es33_00_0004.txt	1.0	1	0
55.255	0.125	2nd/omission	21	110510	20.0	CHOICE_A	1.0	9.8406	2.3503	E	n/a	74	57	0	1	0.125	59.0	es33	detection	4	36	36	40	50	0	1.0	0.8945728492736816	sub-es33_00_0004.txt	1.0	2	0
68.9355	0.125	1st/omission	11	137871	20.0	CHOICE_A	1.0	9.9284	3.4094	E	n/a	74	57	0	1	0.125	59.0	es33	detection	5	36	36	0	10	0	1.0	1.1230479431152345	sub-es33_00_0004.txt	1.0	1	0
69.9355	0.125	2nd/omission	21	139871	20.0	CHOICE_A	1.0	9.9284	3.4094	E	n/a	74	57	0	1	0.125	59.0	es33	detection	5	36	36	0	10	0	1.0	1.1230479431152345	sub-es33_00_0004.txt	1.0	2	0
85.508	0.125	1st/repetition	12	171016	20.0	CHOICE_A	1.0	11.8198	2.7429	E	n/a	74	57	1	1	0.125	59.0	es33	detection	6	12	12	20	30	0	2.0	1.100503797531128	sub-es33_00_0004.txt	1.0	1	0
86.508	0.125	2nd/repetition	22	173016	20.0	CHOICE_A	1.0	11.8198	2.7429	E	n/a	74	57	1	1	0.125	59.0	es33	detection	6	12	12	20	30	0	2.0	1.100503797531128	sub-es33_00_0004.txt	1.0	2	0
101.2975	0.125	1st/repetition	12	202595	20.0	CHOICE_A	1.0	11.2669	6.082999999999999	E	n/a	74	57	1	1	0.125	59.0	es33	detection	7	48	48	20	30	0	2.0	0.7782911014556885	sub-es33_00_0004.txt	1.0	1	0
102.2975	0.125	2nd/repetition	22	204595	20.0	CHOICE_A	1.0	11.2669	6.082999999999999	E	n/a	74	57	1	1	0.125	59.0	es33	detection	7	48	48	20	30	0	2.0	0.7782911014556885	sub-es33_00_0004.txt	1.0	2	0
116.3155	0.125	1st/omission	11	232631	20.0	CHOICE_A	1.0	10.4935	5.3672	E	n/a	74	57	0	1	0.125	59.0	es33	detection	8	0	0	20	30	0	1.0	0.5808180522918701	sub-es33_00_0004.txt	1.0	1	0
117.3155	0.125	2nd/omission	21	234631	20.0	CHOICE_A	1.0	10.4935	5.3672	E	n/a	74	57	0	1	0.125	59.0	es33	detection	8	0	0	20	30	0	1.0	0.5808180522918701	sub-es33_00_0004.txt	1.0	2	0
132.4845	0.125	1st/repetition	12	264969	20.0	CHOICE_A	1.0	11.4159	5.2561	E	n/a	74	57	1	1	0.125	59.0	es33	detection	9	48	48	0	10	0	1.0	1.82042896270752	sub-es33_00_0004.txt	1.0	1	0
133.4845	0.125	2nd/repetition	22	266969	20.0	CHOICE_A	1.0	11.4159	5.2561	E	n/a	74	57	1	1	0.125	59.0	es33	detection	9	48	48	0	10	0	1.0	1.82042896270752	sub-es33_00_0004.txt	1.0	2	0
145.7605	0.125	1st/repetition	12	291521	20.0	CHOICE_A	1.0	8.752	4.0033	E	n/a	74	57	1	1	0.125	59.0	es33	detection	10	24	24	40	50	0	1.0	1.5115212154388429	sub-es33_00_0004.txt	1.0	1	0
146.7605	0.125	2nd/repetition	22	293521	20.0	CHOICE_A	1.0	8.752	4.0033	E	n/a	74	57	1	1	0.125	59.0	es33	detection	10	24	24	40	50	0	1.0	1.5115212154388429	sub-es33_00_0004.txt	1.0	2	0
158.465	0.125	1st/omission	11	316930	20.0	CHOICE_A	1.0	8.1816	3.0996	E	n/a	74	57	0	1	0.125	59.0	es33	detection	11	12	12	0	10	0	1.0	1.1244639110565189	sub-es33_00_0004.txt	1.0	1	0
159.465	0.125	2nd/omission	21	318930	20.0	CHOICE_A	1.0	8.1816	3.0996	E	n/a	74	57	0	1	0.125	59.0	es33	detection	11	12	12	0	10	0	1.0	1.1244639110565189	sub-es33_00_0004.txt	1.0	2	0
173.0505	0.125	1st/omission	11	346101	20.0	CHOICE_A	1.0	9.8326	4.9625	E	n/a	74	57	0	1	0.125	59.0	es33	detection	12	36	36	20	30	0	1.0	1.4251791191101075	sub-es33_00_0004.txt	1.0	1	0
174.0505	0.125	2nd/omission	21	348101	20.0	CHOICE_A	1.0	9.8326	4.9625	E	n/a	74	57	0	1	0.125	59.0	es33	detection	12	36	36	20	30	0	1.0	1.4251791191101075	sub-es33_00_0004.txt	1.0	2	0
186.8945	0.125	1st/repetition	12	373789	20.0	CHOICE_A	1.0	9.0896	3.263	E	n/a	74	57	1	1	0.125	59.0	es33	detection	13	12	12	40	50	0	n/a	n/a	sub-es33_00_0004.txt	1.0	1	0
187.8945	0.125	2nd/repetition	22	375789	20.0	CHOICE_A	1.0	9.0896	3.263	E	n/a	74	57	1	1	0.125	59.0	es33	detection	13	12	12	40	50	0	n/a	n/a	sub-es33_00_0004.txt	1.0	2	0
202.985	0.125	1st/repetition	12	405970	20.0	CHOICE_A	1.0	11.5673	2.8328	E	n/a	74	57	1	1	0.125	59.0	es33	detection	14	0	0	0	10	0	2.0	0.6714118671417236	sub-es33_00_0004.txt	1.0	1	0
203.985	0.125	2nd/repetition	22	407970	20.0	CHOICE_A	1.0	11.5673	2.8328	E	n/a	74	57	1	1	0.125	59.0	es33	detection	14	0	0	0	10	0	2.0	0.6714118671417236	sub-es33_00_0004.txt	1.0	2	0
218.261	0.125	1st/omission	11	436522	20.0	CHOICE_A	1.0	10.7522	5.6731	E	n/a	74	57	0	1	0.125	59.0	es33	detection	15	36	36	40	50	0	1.0	1.1784850311279298	sub-es33_00_0004.txt	1.0	1	0
219.2605	0.125	2nd/omission	21	438521	20.0	CHOICE_A	1.0	10.7522	5.6731	E	n/a	74	57	0	1	0.125	59.0	es33	detection	15	36	36	40	50	0	1.0	1.1784850311279298	sub-es33_00_0004.txt	1.0	2	0
234.937	0.125	1st/omission	11	469874	20.0	CHOICE_A	1.0	11.9239	3.7431	E	n/a	74	57	0	1	0.125	59.0	es33	detection	16	36	36	0	10	0	1.0	0.7240670871734619	sub-es33_00_0004.txt	1.0	1	0
235.937	0.125	2nd/omission	21	471874	20.0	CHOICE_A	1.0	11.9239	3.7431	E	n/a	74	57	0	1	0.125	59.0	es33	detection	16	36	36	0	10	0	1.0	0.7240670871734619	sub-es33_00_0004.txt	1.0	2	0
249.528	0.125	1st/repetition	12	499056	20.0	CHOICE_A	1.0	9.8351	3.8458	E	n/a	74	57	1	1	0.125	59.0	es33	detection	17	48	48	40	50	0	2.0	0.9731079292297364	sub-es33_00_0004.txt	1.0	1	0
250.528	0.125	2nd/repetition	22	501056	20.0	CHOICE_A	1.0	9.8351	3.8458	E	n/a	74	57	1	1	0.125	59.0	es33	detection	17	48	48	40	50	0	2.0	0.9731079292297364	sub-es33_00_0004.txt	1.0	2	0
265.6195	0.125	1st/repetition	12	531239	20.0	CHOICE_A	1.0	11.5685	4.8996	E	n/a	74	57	1	1	0.125	59.0	es33	detection	18	24	24	10	20	0	2.0	1.2751401615142823	sub-es33_00_0004.txt	1.0	1	0
266.6195	0.125	2nd/repetition	22	533239	20.0	CHOICE_A	1.0	11.5685	4.8996	E	n/a	74	57	1	1	0.125	59.0	es33	detection	18	24	24	10	20	0	2.0	1.2751401615142823	sub-es33_00_0004.txt	1.0	2	0
279.953	0.125	1st/omission	11	559906	20.0	CHOICE_A	1.0	9.7987	2.1471	E	n/a	74	57	0	1	0.125	59.0	es33	detection	19	48	48	0	10	0	1.0	0.7156940650939941	sub-es33_00_0004.txt	1.0	1	0
