onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
14.564	0.125	1st/repetition	12	29128	20.0	CHOICE_B	1.0	11.1028	3.6617	H	n/a	41	45	1	2	0.125	59.0	es12	detection	1	24	24	20	30	0	2.0	0.4571469974517822	sub-es12_00_0027.txt	1.0	1	0
15.5635	0.125	2nd/repetition	22	31127	20.0	CHOICE_B	1.0	11.1028	3.6617	H	n/a	41	45	1	2	0.125	59.0	es12	detection	1	24	24	20	30	0	2.0	0.4571469974517822	sub-es12_00_0027.txt	1.0	2	0
29.291	0.125	1st/repetition	12	58582	20.0	CHOICE_B	1.0	10.2019	3.2378	H	n/a	41	45	1	2	0.125	59.0	es12	detection	2	0	0	40	50	0	2.0	0.4069651317596435	sub-es12_00_0027.txt	1.0	1	0
30.2905	0.125	2nd/repetition	22	60581	20.0	CHOICE_B	1.0	10.2019	3.2378	H	n/a	41	45	1	2	0.125	59.0	es12	detection	2	0	0	40	50	0	2.0	0.4069651317596435	sub-es12_00_0027.txt	1.0	2	0
42.633	0.125	1st/omission	11	85266	20.0	CHOICE_B	1.0	8.818999999999999	2.8418	H	n/a	41	45	0	2	0.125	59.0	es12	detection	3	36	36	20	30	0	1.0	0.7261789989471436	sub-es12_00_0027.txt	1.0	1	0
43.633	0.125	2nd/omission	21	87266	20.0	CHOICE_B	1.0	8.818999999999999	2.8418	H	n/a	41	45	0	2	0.125	59.0	es12	detection	3	36	36	20	30	0	1.0	0.7261789989471436	sub-es12_00_0027.txt	1.0	2	0
56.586	0.125	1st/omission	11	113172	20.0	CHOICE_B	1.0	9.1988	3.5787	H	n/a	41	45	0	2	0.125	59.0	es12	detection	4	0	0	20	30	0	1.0	0.7763069820404053	sub-es12_00_0027.txt	1.0	1	0
57.586	0.125	2nd/omission	21	115172	20.0	CHOICE_B	1.0	9.1988	3.5787	H	n/a	41	45	0	2	0.125	59.0	es12	detection	4	0	0	20	30	0	1.0	0.7763069820404053	sub-es12_00_0027.txt	1.0	2	0
71.2765	0.125	1st/omission	11	142553	20.0	CHOICE_B	1.0	9.9362	5.281000000000001	H	n/a	41	45	0	2	0.125	59.0	es12	detection	5	36	36	40	50	0	1.0	0.4562119197845459	sub-es12_00_0027.txt	1.0	1	0
72.276	0.125	2nd/omission	21	144552	20.0	CHOICE_B	1.0	9.9362	5.281000000000001	H	n/a	41	45	0	2	0.125	59.0	es12	detection	5	36	36	40	50	0	1.0	0.4562119197845459	sub-es12_00_0027.txt	1.0	2	0
86.676	0.125	1st/repetition	12	173352	20.0	CHOICE_B	1.0	10.6447	2.4459	H	n/a	41	45	1	2	0.125	59.0	es12	detection	6	24	24	0	10	0	2.0	0.5951660823822021	sub-es12_00_0027.txt	1.0	1	0
87.676	0.125	2nd/repetition	22	175352	20.0	CHOICE_B	1.0	10.6447	2.4459	H	n/a	41	45	1	2	0.125	59.0	es12	detection	6	24	24	0	10	0	2.0	0.5951660823822021	sub-es12_00_0027.txt	1.0	2	0
99.2805	0.125	1st/repetition	12	198561	20.0	CHOICE_B	1.0	8.0814	2.3223	H	n/a	41	45	1	2	0.125	59.0	es12	detection	7	12	12	40	50	0	1.0	1.89656888961792	sub-es12_00_0027.txt	1.0	1	0
100.2805	0.125	2nd/repetition	22	200561	20.0	CHOICE_B	1.0	8.0814	2.3223	H	n/a	41	45	1	2	0.125	59.0	es12	detection	7	12	12	40	50	0	1.0	1.89656888961792	sub-es12_00_0027.txt	1.0	2	0
115.3725	0.125	1st/repetition	12	230745	20.0	CHOICE_B	1.0	11.5688	2.0578	H	n/a	41	45	1	2	0.125	59.0	es12	detection	8	48	48	0	10	1	n/a	n/a	sub-es12_00_0027.txt	1.0	1	0
116.3725	0.125	Abort	99	232745	20.0	CHOICE_B	1.0	11.5688	2.0578	H	n/a	41	45	1	2	0.125	59.0	es12	detection	8	48	48	0	10	1	n/a	n/a	sub-es12_00_0027.txt	-99.0	2	0
129.7915	0.125	1st/omission	11	259583	20.0	CHOICE_B	1.0	10.9836	2.3669	H	n/a	41	45	0	2	0.125	59.0	es12	detection	9	24	24	40	50	0	1.0	0.7262479019165039	sub-es12_00_0028.txt	1.0	1	0
130.791	0.125	2nd/omission	21	261582	20.0	CHOICE_B	1.0	10.9836	2.3669	H	n/a	41	45	0	2	0.125	59.0	es12	detection	9	24	24	40	50	0	1.0	0.7262479019165039	sub-es12_00_0028.txt	1.0	2	0
144.624	0.125	1st/repetition	12	289248	20.0	CHOICE_B	1.0	10.0781	5.2353	H	n/a	41	45	1	2	0.125	59.0	es12	detection	10	48	48	20	30	0	2.0	0.5993770313262939	sub-es12_00_0028.txt	1.0	1	0
145.624	0.125	2nd/repetition	22	291248	20.0	CHOICE_B	1.0	10.0781	5.2353	H	n/a	41	45	1	2	0.125	59.0	es12	detection	10	48	48	20	30	0	2.0	0.5993770313262939	sub-es12_00_0028.txt	1.0	2	0
161.1415	0.125	1st/omission	11	322283	20.0	CHOICE_B	1.0	11.9941	6.9334	H	n/a	41	45	0	2	0.125	59.0	es12	detection	11	12	12	20	30	0	1.0	0.4893249225616455	sub-es12_00_0028.txt	1.0	1	0
162.1415	0.125	2nd/omission	21	324283	20.0	CHOICE_B	1.0	11.9941	6.9334	H	n/a	41	45	0	2	0.125	59.0	es12	detection	11	12	12	20	30	0	1.0	0.4893249225616455	sub-es12_00_0028.txt	1.0	2	0
174.9385	0.125	1st/omission	11	349877	20.0	CHOICE_B	1.0	9.0435	4.2113	H	n/a	41	45	0	2	0.125	59.0	es12	detection	12	48	48	40	50	0	1.0	0.6961590003967285	sub-es12_00_0028.txt	1.0	1	0
175.9385	0.125	2nd/omission	21	351877	20.0	CHOICE_B	1.0	9.0435	4.2113	H	n/a	41	45	0	2	0.125	59.0	es12	detection	12	48	48	40	50	0	1.0	0.6961590003967285	sub-es12_00_0028.txt	1.0	2	0
188.7125	0.125	1st/repetition	12	377425	20.0	CHOICE_B	1.0	9.0209	2.892	H	n/a	41	45	1	2	0.125	59.0	es12	detection	13	12	12	0	10	0	1.0	1.957618112564087	sub-es12_00_0028.txt	1.0	1	0
189.7125	0.125	2nd/repetition	22	379425	20.0	CHOICE_B	1.0	9.0209	2.892	H	n/a	41	45	1	2	0.125	59.0	es12	detection	13	12	12	0	10	0	1.0	1.957618112564087	sub-es12_00_0028.txt	1.0	2	0
203.3725	0.125	1st/repetition	12	406745	20.0	CHOICE_B	1.0	10.1373	3.7295	H	n/a	41	45	1	2	0.125	59.0	es12	detection	14	0	0	40	50	0	1.0	1.4914210987091066	sub-es12_00_0028.txt	1.0	1	0
204.373	0.125	2nd/repetition	22	408746	20.0	CHOICE_B	1.0	10.1373	3.7295	H	n/a	41	45	1	2	0.125	59.0	es12	detection	14	0	0	40	50	0	1.0	1.4914210987091066	sub-es12_00_0028.txt	1.0	2	0
216.814	0.125	1st/repetition	12	433628	20.0	CHOICE_B	1.0	8.9188	3.1354	H	n/a	41	45	1	2	0.125	59.0	es12	detection	15	24	24	20	30	0	2.0	0.3394769382476806	sub-es12_00_0028.txt	1.0	1	0
217.814	0.125	2nd/repetition	22	435628	20.0	CHOICE_B	1.0	8.9188	3.1354	H	n/a	41	45	1	2	0.125	59.0	es12	detection	15	24	24	20	30	0	2.0	0.3394769382476806	sub-es12_00_0028.txt	1.0	2	0
232.4245	0.125	1st/omission	11	464849	20.0	CHOICE_B	1.0	11.0878	2.8659	H	n/a	41	45	0	2	0.125	59.0	es12	detection	16	0	0	0	10	1	1.0	0.7467950534820557	sub-es12_00_0028.txt	1.0	1	0
