onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
24.2495	0.125	1st/repetition/expected	121	48499	20.0	HIGH_B	1.0	9.1576	2.5703	D	78.0	60	58	1	6	0.125	54.4	es26	expsupp	1	24	24	0	10	0	n/a	n/a	sub-es26_00_0038.txt	1.0	1	0
25.2495	0.125	2nd/repetition/expected	221	50499	20.0	HIGH_B	1.0	9.1576	2.5703	D	78.0	60	58	1	6	0.125	54.4	es26	expsupp	1	24	24	0	10	0	n/a	n/a	sub-es26_00_0038.txt	1.0	2	0
34.3695	0.125	1st/repetition/expected	121	68739	20.0	HIGH_B	1.0	9.1126	3.2276	D	78.0	60	58	1	6	0.125	54.4	es26	expsupp	2	48	48	0	10	0	n/a	n/a	sub-es26_00_0038.txt	1.0	1	0
35.3695	0.125	2nd/repetition/expected	221	70739	20.0	HIGH_B	1.0	9.1126	3.2276	D	78.0	60	58	1	6	0.125	54.4	es26	expsupp	2	48	48	0	10	0	n/a	n/a	sub-es26_00_0038.txt	1.0	2	0
43.7675	0.125	1st/repetition/expected	121	87535	20.0	HIGH_B	1.0	8.3824	2.8207	D	78.0	60	58	1	6	0.125	54.4	es26	expsupp	3	24	24	20	30	0	n/a	n/a	sub-es26_00_0038.txt	1.0	1	0
44.7675	0.125	2nd/repetition/expected	221	89535	20.0	HIGH_B	1.0	8.3824	2.8207	D	78.0	60	58	1	6	0.125	54.4	es26	expsupp	3	24	24	20	30	0	n/a	n/a	sub-es26_00_0038.txt	1.0	2	0
54.188	0.125	1st/omission/unexpected	112	108376	20.0	HIGH_B	1.0	9.4052	3.9643	D	78.0	60	58	0	6	0.125	54.4	es26	expsupp	4	48	48	40	50	0	n/a	n/a	sub-es26_00_0038.txt	1.0	1	0
55.188	0.125	2nd/omission/unexpected	212	110376	20.0	HIGH_B	1.0	9.4052	3.9643	D	78.0	60	58	0	6	0.125	54.4	es26	expsupp	4	48	48	40	50	0	n/a	n/a	sub-es26_00_0038.txt	1.0	2	0
66.5355	0.125	1st/repetition/expected	121	133071	20.0	HIGH_B	1.0	11.1011	5.5971	D	78.0	60	58	1	6	0.125	54.4	es26	expsupp	5	12	12	40	50	0	n/a	n/a	sub-es26_00_0038.txt	1.0	1	0
67.5355	0.125	2nd/repetition/expected	221	135071	20.0	HIGH_B	1.0	11.1011	5.5971	D	78.0	60	58	1	6	0.125	54.4	es26	expsupp	5	12	12	40	50	0	n/a	n/a	sub-es26_00_0038.txt	1.0	2	0
